#{"t_start": 1618866105.2109747, "env_id": "JSBSim-v0"}
r,l,t
9.988037,35,21219.007281
9.97514,17,21219.894719
9.9706,20,21222.233011
9.956305,37,21224.130677
9.956267,46,21227.790839
9.979791,31,21229.325183
9.971393,32,21232.231823
9.976495,15,21232.990161
9.941148,55,21237.115338
9.987901,27,21238.426863
9.985911,6,21238.749856
9.982499,23,21241.197261
9.992245,9,21241.688722
9.967789,40,21245.025057
9.948943,30,21246.524844
9.957686,46,21250.071059
9.988854,15,21250.856963
9.978793,21,21251.897651
9.973247,10,21252.42888
9.977653,14,21254.491627
9.951861,16,21255.299595
9.979274,29,21256.77336
9.978947,43,21260.308354
9.973147,32,21263.263252
9.991316,12,21263.922634
9.980268,46,21266.344695
9.964973,25,21268.898681
9.983125,15,21269.661258
9.985432,23,21270.804331
9.998771,2,21270.8735
9.958847,36,21274.044048
9.960267,39,21277.337625
9.963288,38,21279.304712
9.973143,36,21282.461653
9.972308,15,21283.245084
9.938166,23,21284.373088
9.946693,38,21287.645898
9.986072,33,21289.343468
9.975495,26,21291.936985
9.961166,27,21293.276782
9.986782,50,21297.172673
9.974092,22,21298.263838
9.994455,9,21300.051985
-1.354435,100,21306.19525
9.975004,37,21309.321809
9.985967,13,21310.004729
9.96346,42,21313.498126
9.957597,32,21315.098559
9.979525,17,21315.967588
9.931515,40,21319.334036
9.982404,17,21320.219847
10.0,1,21320.221789
9.989063,16,21321.047976
9.993315,13,21322.999562
9.975082,45,21325.346566
9.97073,39,21328.661648
9.954514,37,21331.844151
9.968738,43,21334.036184
9.986607,42,21337.512956
9.981084,20,21338.519735
9.979825,20,21340.891733
9.954713,36,21342.759151
9.974907,18,21343.702191
9.959259,39,21346.973562
9.967848,30,21348.479919
9.972621,19,21350.745743
9.970807,18,21351.661366
9.995519,14,21352.404075
9.981346,19,21354.70023
9.993519,7,21355.074055
9.992124,8,21355.478377
9.978204,39,21357.452933
9.974921,23,21359.869513
9.966009,51,21363.830681
9.944899,41,21365.918207
9.979929,10,21366.429104
9.986122,21,21368.827595
9.952164,43,21371.081441
9.995453,18,21373.293566
9.983506,26,21374.559107
9.960391,40,21377.918189
9.961202,36,21379.765808
9.964558,44,21383.336493
9.98653,19,21384.31133
9.97653,49,21388.161428
9.970939,56,21392.34305
9.968847,28,21393.71211
9.948534,43,21397.241858
9.97631,23,21398.399253
9.965053,44,21402.006099
9.960163,41,21405.428002
9.958074,26,21406.691082
9.94119,50,21410.613044
9.94199,40,21412.680517
9.967897,34,21415.712746
9.994391,9,21416.196566
9.990156,16,21417.021969
9.983207,7,21417.401135
9.965793,26,21419.993472
9.975401,33,21421.671511
9.965644,20,21424.006802
9.939255,36,21425.85159
9.948265,45,21429.514823
9.99798,7,21429.852236
9.971157,20,21430.862794
9.960588,38,21434.115636
9.984719,9,21434.582714
9.966394,9,21435.074758
9.97652,20,21437.37815
9.978151,41,21439.513311
9.96079,37,21442.719283
9.984642,25,21443.971743
9.945639,52,21447.983221
9.99281,13,21448.666469
9.961247,27,21451.297838
9.942375,52,21454.007354
9.973872,47,21457.794879
9.955782,45,21461.425577
9.969708,42,21464.892618
9.967817,35,21466.665447
9.946222,42,21470.158035
9.972479,17,21471.032023
9.952064,51,21475.016472
9.947401,30,21476.528209
9.984739,19,21478.797318
9.962323,46,21481.219539
9.987499,6,21481.514509
9.99305,12,21483.477522
9.992594,46,21485.871451
9.972746,22,21488.272758
9.953845,35,21490.11893
9.937363,65,21494.719169
9.921284,46,21498.415245
9.985422,18,21499.340829
9.980275,27,21501.964664
9.968291,42,21504.105743
9.978917,14,21506.149345
9.959329,27,21507.473938
9.975184,31,21509.000778
9.977233,19,21511.239359
9.959997,50,21513.813484
9.973961,29,21516.539776
9.977959,17,21517.434487
9.990629,12,21518.052018
9.959512,29,21520.707284
9.984715,10,21521.2096
9.969536,13,21521.928017
9.982219,31,21524.80691
9.947261,40,21526.876751
9.988459,10,21527.406087
9.938714,59,21531.751207
9.985458,23,21534.217835
9.956888,38,21536.151936
9.96782,63,21540.649861
9.965444,38,21543.923009
9.932357,24,21545.117226
9.928772,47,21548.894975
9.967644,21,21549.969935
10.0,1,21549.973215
9.972771,37,21553.148718
9.957321,63,21564.953772
9.974144,22,21566.036299
9.950814,51,21569.993465
9.944966,29,21572.726799
9.990338,16,21573.553115
9.987325,12,21574.190543
9.983968,39,21577.477543
9.946228,53,21580.288692
9.978263,14,21582.357712
9.971796,12,21583.005256
9.987681,9,21583.489155
9.987829,12,21584.13498
9.964257,40,21587.516524
9.987384,8,21587.921648
9.980734,16,21588.768218
9.991627,10,21589.300929
9.970377,39,21592.593778
9.980994,27,21593.93551
9.995184,9,21594.378059
9.988729,14,21596.405056
9.951153,31,21597.98605
9.989095,13,21598.687424
9.890371,87,21605.570719
9.953095,49,21609.247204
9.951501,45,21611.611227
9.958599,35,21614.677157
9.968721,62,21619.129466
9.902122,56,21623.299591
9.966064,34,21625.026447
9.981863,27,21627.714709
9.952559,38,21629.629037
9.989028,18,21630.558924
-0.533647,96,21637.833422
9.988345,24,21639.071518
9.989569,12,21639.695022
9.951093,34,21642.721492
9.971245,31,21645.610015
9.982497,23,21646.739353
9.972275,32,21648.367675
9.95786,30,21651.182769
9.951812,47,21654.958912
9.94798,24,21656.133244
9.9776,26,21657.427752
9.948012,43,21660.968091
9.975326,15,21661.766012
9.981086,23,21664.215501
9.979381,14,21664.934587
9.989146,28,21666.315944
9.973016,29,21669.091218
9.950812,18,21670.011725
9.970896,22,21671.086521
9.934907,23,21673.561058
9.961834,23,21674.727529
9.971043,50,21678.641056
9.970097,16,21679.488791
9.915453,55,21683.672405
9.984908,30,21685.19378
9.944791,66,21689.848864
9.953967,23,21692.285373
9.973084,38,21694.255235
9.965908,34,21697.25726
9.988179,13,21697.942819
9.99748,4,21698.152229
9.992345,37,21701.379786
9.980818,14,21702.133111
9.963187,15,21702.939175
9.971188,22,21705.341776
9.992117,10,21705.838718
9.985803,16,21706.678428
9.987803,17,21707.532261
9.998418,2,21707.603519
9.972654,41,21711.016544
9.974251,44,21714.609838
9.978928,36,21716.428011
9.934048,61,21720.868686
9.941742,35,21723.968322
9.968883,44,21726.212161
9.953426,64,21730.802135
9.951555,42,21734.257512
9.98071,8,21734.66062
9.986838,14,21735.383668
9.967929,32,21738.29438
9.976944,23,21739.428193
9.978334,30,21742.218885
9.945277,45,21744.563246
9.951784,46,21748.259173
9.943869,49,21752.117018
9.961331,50,21756.005774
9.976897,36,21757.820418
9.971602,14,21758.579486
9.984373,23,21760.975067
9.959045,38,21762.936554
9.988047,15,21765.024269
9.949757,40,21767.084395
9.988621,19,21769.377842
9.981765,8,21769.801959
9.949815,30,21771.284447
9.950065,48,21775.095443
9.982749,40,21778.460961
9.933359,45,21780.811105
9.931423,41,21784.262434
9.991474,20,21785.249291
9.965734,30,21788.059361
9.967909,29,21789.568609
9.952068,21,21790.601653
9.975432,26,21793.180518
9.947488,54,21797.279918
9.981007,13,21797.974781
9.971406,40,21801.33022
9.980317,29,21802.796037
9.987297,22,21803.905077
9.977202,25,21806.446718
9.986137,27,21807.755892
9.950253,50,21811.665764
9.983968,18,21812.605924
9.967291,42,21816.065566
9.964671,27,21817.401634
10.0,1,21817.40378
9.994562,9,21817.896759
9.978269,24,21820.325668
9.964567,15,21821.109983
9.986527,31,21823.929454
9.989743,8,21824.330196
9.949502,41,21826.417616
9.977796,34,21829.463195
9.958491,29,21830.91168
9.991754,13,21831.627218
9.969244,36,21834.742973
9.978247,32,21837.674693
9.968861,27,21839.035733
9.939529,43,21842.542971
9.988044,7,21842.888657
9.980134,17,21843.77569
9.978433,33,21846.775377
9.979977,22,21847.876245
9.995008,5,21848.096673
9.96086,45,21851.816372
9.997101,14,21852.54404
9.964675,38,21854.485291
9.962194,43,21858.023884
9.967268,48,21861.805929
10.0,1,21861.807887
9.944784,52,21865.822981
9.99628,17,21866.712088
9.982555,21,21867.767887
9.977258,22,21870.168433
9.939351,56,21874.357873
9.960026,38,21876.291043
9.916787,47,21880.00827
9.946457,37,21881.861579
9.975731,32,21884.778735
9.953215,37,21886.702081
9.974843,17,21888.882328
9.951253,16,21889.705754
9.990166,9,21890.146392
9.986076,9,21890.615257
9.854833,67,21895.327992
9.974312,47,21899.090144
9.956782,29,21901.805008
9.96429,41,21903.900184
9.978168,26,21906.466646
9.963895,61,21910.91644
9.935711,39,21912.91188
9.950845,31,21915.74899
9.975656,41,21917.863255
9.957159,43,21921.417857
9.993199,18,21922.332582
9.969434,41,21925.78694
9.993678,5,21926.01351
9.952762,39,21929.330665
9.977478,26,21930.59435
9.985242,19,21931.571111
9.965096,36,21934.721296
9.974368,18,21935.651924
9.974646,29,21938.384085
9.961621,64,21942.959554
9.976377,22,21944.08133
9.978761,37,21946.001029
9.968741,26,21948.585942
9.987023,19,21949.531655
9.94533,54,21953.63397
9.94078,58,21957.922232
9.936446,54,21961.988554
9.987118,12,21962.592807
9.98055,35,21964.377752
9.971464,27,21967.017337
9.985721,10,21967.529527
9.98138,10,21968.061666
9.987148,19,21970.280607
9.957565,51,21972.931735
9.977098,28,21975.637883
9.96796,35,21977.450336
9.97914,23,21979.905103
9.976265,20,21980.914397
9.965287,27,21982.263184
9.9976,10,21984.102477
9.966194,34,21985.815396
9.932255,51,21989.80407
9.994921,4,21990.007838
9.993913,5,21990.241978
9.972119,27,21991.595641
9.9778,25,21994.156551
9.978459,18,21995.071894
9.991657,11,21995.657955
9.984761,7,21996.007186
9.96942,29,21998.797437
9.969044,36,22000.679224
9.974504,37,22003.876082
9.932367,40,22007.274418
9.967072,29,22008.705424
9.993128,15,22009.489016
9.981369,33,22012.478366
9.969743,39,22014.472021
9.996306,9,22016.22197
9.965083,47,22018.697587
9.970816,13,22020.658746
9.97042,33,22022.352841
9.977235,37,22025.537992
9.96153,44,22027.825984
9.962111,30,22030.512076
9.965975,50,22034.454848
9.951177,52,22037.15921
9.991436,5,22037.389353
9.960142,27,22040.020488
9.960051,42,22043.463726
9.993429,27,22044.808123
9.932296,35,22046.593393
9.962843,23,22049.04544
9.966783,48,22052.80462
9.959563,32,22054.433446
9.993268,12,22055.080928
9.969641,45,22058.724238
9.99035,15,22059.533788
9.952826,46,22063.222597
9.97986,17,22064.078682
9.982593,15,22064.845606
9.936714,30,22067.621426
9.955541,35,22069.383325
9.990257,19,22071.641358
9.995972,6,22071.920257
9.946245,32,22073.545468
9.969601,27,22076.160565
9.965449,38,22078.111392
9.988038,49,22081.953452
9.965902,42,22085.435611
9.985351,25,22086.682342
9.967532,17,22087.551034
9.964516,39,22090.810972
9.983238,17,22091.675847
9.932422,43,22095.191837
9.992024,13,22095.871081
9.970333,39,22099.180998
9.988641,34,22100.880522
9.988969,20,22103.178078
9.971052,38,22105.127989
9.990721,21,22107.475903
9.970786,23,22108.62157
9.981486,24,22109.822393
9.979034,26,22112.446002
9.954483,23,22113.595396
9.983069,25,22114.841702
9.986839,8,22116.537662
9.935245,57,22119.496507
9.991991,5,22121.056131
9.981594,6,22121.369319
9.94575,56,22125.579901
9.993196,6,22125.863985
9.992927,10,22126.355853
9.98934,14,22127.077998
9.949574,29,22128.537009
9.917577,50,22132.444636
9.993115,12,22133.056585
9.976084,35,22136.170163
9.990806,31,22137.73156
9.961055,16,22139.882515
9.986727,27,22141.209959
9.943386,36,22144.369377
9.958598,41,22146.468525
9.973502,21,22148.854856
9.96303,19,22149.876885
9.972688,36,22151.701357
9.971517,27,22154.368008
9.971076,42,22157.829069
9.979092,8,22158.258697
9.991615,22,22159.352913
9.964624,32,22162.289057
9.952329,22,22163.3819
9.980343,42,22166.874523
9.953405,38,22168.818445
9.985267,29,22171.557896
9.992999,4,22171.767609
9.976551,16,22172.602769
9.921039,64,22177.144535
9.976113,13,22177.809148
9.963909,42,22181.291226
9.980418,18,22182.224177
9.985698,8,22182.631236
9.957045,25,22185.201394
9.976889,35,22186.997233
9.987026,14,22187.736555
9.946672,34,22190.777904
9.986227,23,22191.925045
9.968099,49,22195.77475
9.996234,20,22196.769743
9.967864,32,22199.696932
9.943828,27,22201.006928
9.94643,25,22203.577693
9.939972,43,22205.831519
9.97388,11,22206.384612
9.978066,20,22208.678511
9.954703,48,22212.572655
9.990025,12,22213.218448
9.957582,39,22215.214026
9.970383,40,22218.592023
9.96511,41,22222.007366
9.974076,20,22223.011917
9.981021,14,22223.739405
9.991889,5,22223.992671
9.964681,40,22227.356797
9.981759,27,22228.695661
9.97043,39,22232.016799
9.941088,28,22233.423669
9.976669,23,22235.856962
9.994339,9,22236.340301
9.982255,44,22238.621466
9.989031,17,22240.669982
9.984115,17,22241.564377
9.970268,15,22242.335743
9.96721,36,22245.508906
9.9703,32,22247.132378
9.986867,7,22247.465275
9.987492,6,22247.770259
9.983019,14,22249.828477
9.97068,44,22252.101128
9.960888,36,22255.229326
9.972231,34,22256.932614
9.945274,39,22260.207467
9.994971,27,22262.822369
9.980592,18,22263.721122
9.968291,55,22267.888473
9.961525,25,22269.156884
9.967517,40,22272.527718
9.942811,48,22280.928807
9.968003,41,22284.328802
9.975319,18,22285.263502
9.996399,5,22285.529361
9.920081,44,22289.119414
9.925185,42,22292.578464
9.964824,19,22293.542558
9.975782,19,22294.519959
9.96673,43,22298.069374
9.956972,24,22299.293367
9.960344,54,22303.39374
9.949135,35,22306.465409
9.989099,13,22307.132408
9.9615,48,22310.925593
9.990217,19,22311.886942
9.993514,6,22312.189447
9.973378,49,22316.032385
9.986854,31,22317.610457
9.947206,26,22320.238743
9.962327,27,22321.602198
9.970849,42,22325.072241
9.984926,14,22325.791161
9.989085,9,22326.279344
9.961636,46,22329.963265
9.977011,21,22331.014844
9.968659,23,22333.460128
9.982912,19,22334.436596
9.98684,25,22335.692183
9.984125,24,22338.186521
9.993536,13,22338.84453
9.986674,21,22339.89326
9.936327,40,22343.25895
9.988759,19,22344.234096
9.903705,55,22348.375523
9.877625,66,22353.044839
9.985601,27,22354.368505
9.972467,39,22357.705664
9.951728,27,22360.234527
9.953134,69,22365.016974
9.942113,22,22366.127881
9.97907,14,22366.857734
9.983661,7,22367.187321
9.975065,18,22369.438583
9.973696,34,22371.151124
9.963601,54,22375.279108
9.937328,38,22378.50888
9.927934,64,22383.052802
9.967051,43,22385.291126
9.942527,53,22389.385077
9.987988,16,22390.194081
9.99562,10,22390.716867
9.977049,32,22393.63476
9.986861,17,22394.513685
9.981866,33,22397.516229
9.990033,18,22398.442178
9.985586,10,22398.984283
9.959867,27,22401.62164
9.975256,22,22402.747021
9.987001,21,22403.822973
9.972257,22,22406.227667
9.970403,32,22407.857972
9.970863,39,22411.150043
9.977458,15,22411.941301
9.98566,17,22412.803121
9.969412,32,22415.701658
9.97541,10,22416.24701
9.987209,13,22416.918375
9.963947,35,22419.873266
9.937618,42,22422.050322
9.97623,20,22424.368633
9.995038,8,22424.76469
9.980133,21,22425.823286
9.977643,18,22426.756956
9.983514,15,22428.827159
9.993055,13,22429.543983
9.996287,4,22429.749328
9.969841,35,22431.511116
9.98234,35,22434.595351
9.990007,24,22435.803148
9.983168,15,22436.594808
9.984053,47,22440.352895
9.980248,24,22442.817472
9.979087,23,22443.966838
9.95576,33,22445.619207
9.987228,21,22447.978496
9.967701,48,22451.843769
9.980271,38,22453.786428
9.972488,12,22454.397103
9.975493,18,22456.619391
9.97402,26,22457.91661
9.973121,44,22461.498489
9.985252,27,22462.826326
9.905334,45,22466.483459
9.972251,55,22470.644489
9.967301,45,22472.978888
9.944347,51,22476.95445
9.93052,55,22481.12821
9.981212,39,22484.447504
9.963975,24,22485.635725
9.976907,59,22489.971293
10.0,1,22489.974609
9.981615,25,22491.219455
9.902873,41,22494.653245
9.936266,52,22498.69005
9.993454,7,22499.049257
9.92902,52,22503.039315
9.955754,43,22505.287692
9.945115,44,22508.860269
9.962459,43,22512.40169
9.993817,5,22512.657234
9.971001,34,22514.399019
9.993556,9,22516.174021
9.977869,43,22518.41795
9.991621,4,22518.633023
9.985944,9,22519.091834
9.981103,24,22521.617193
9.977314,8,22522.026475
9.947533,56,22526.234198
9.981677,20,22527.261769
9.975174,24,22528.460658
9.995191,5,22530.019627
9.929726,62,22534.49322
9.982481,36,22536.337304
9.966077,41,22539.806112
9.98382,28,22541.187968
9.98518,22,22542.286456
9.969479,37,22545.515592
9.951009,37,22548.710349
9.947832,45,22551.061571
9.984829,28,22553.730331
9.952236,46,22557.458561
9.961808,50,22560.066824
9.925397,43,22563.593148
9.955052,26,22564.896946
9.972503,44,22568.487842
9.985214,9,22568.942218
9.95783,28,22571.660042
9.993456,5,22571.929088
9.974335,28,22573.340694
9.968674,41,22576.74202
9.955004,22,22577.857591
9.943092,47,22581.621658
9.953868,51,22585.58053
9.953965,55,22589.72501
9.973063,31,22591.298834
9.99461,9,22591.743417
9.984271,37,22594.908239
9.988809,21,22595.986765
10.0,1,22595.990142
9.975023,27,22597.326713
9.959778,49,22601.238877
9.951293,45,22604.888312
9.969515,33,22606.559158
9.94477,20,22608.85487
9.954534,42,22610.993605
9.978916,26,22613.571296
9.941873,57,22617.816753
9.9268,51,22621.775748
9.995154,6,22622.100602
9.97458,40,22624.147428
9.938737,46,22627.835531
9.959074,27,22629.21094
9.958536,55,22633.367618
9.952873,21,22635.752071
9.97859,59,22640.118091
9.990653,13,22640.800354
9.969463,36,22642.617425
9.970119,31,22645.492866
9.977015,16,22646.33393
9.979179,19,22647.305687
9.949904,61,22651.69834
9.974655,42,22655.171965
9.980324,48,22658.972202
9.973024,23,22660.154133
9.984189,11,22660.749067
9.984518,20,22663.070863
9.990281,21,22664.120063
9.963029,34,22665.816284
9.966203,28,22668.536152
9.943077,48,22672.350111
9.929947,57,22675.263143
9.955696,44,22678.817761
9.964169,24,22681.326973
9.946995,27,22682.679513
9.940532,49,22686.511988
9.966955,22,22687.621979
9.966622,28,22689.022418
9.98935,9,22690.635256
9.991261,17,22691.522715
9.979872,20,22692.544048
9.956668,59,22696.859904
9.989647,11,22697.457522
9.971996,19,22699.706611
9.944742,58,22702.689718
9.973175,38,22705.913065
9.98403,17,22706.792561
9.975347,32,22709.745942
9.917249,31,22711.322935
9.950258,54,22715.45236
9.976772,30,22718.255801
9.966452,62,22722.730668
9.966242,19,22723.707247
9.965314,64,22728.266285
9.973857,20,22729.283319
9.951814,46,22732.992388
9.989867,11,22733.561152
9.987371,23,22734.705005
9.933477,57,22738.944566
9.979487,11,22740.799936
9.991829,17,22741.671552
9.991474,12,22742.281548
9.963031,49,22746.150376
9.996789,6,22746.44541
9.949569,43,22749.837218
9.99332,5,22750.073161
9.961277,19,22751.050667
9.983384,32,22752.665627
9.994156,8,22754.362707
9.978027,45,22756.668305
9.907938,61,22761.083494
9.978968,42,22764.566849
9.946932,40,22766.615291
9.851655,55,22770.765143
9.98295,32,22773.673033
9.973884,23,22774.831232
9.995196,15,22775.609637
9.988586,18,22777.842749
9.979109,34,22779.571301
9.985089,38,22782.830696
9.951265,59,22787.164746
9.990458,18,22788.101736
9.973399,26,22789.379748
9.972943,46,22793.105765
9.962883,23,22795.539802
9.986549,7,22795.911677
9.985108,18,22796.80921
9.97344,48,22800.601554
9.962587,53,22803.334345
9.933807,33,22806.330353
9.965529,40,22809.657616
9.980466,33,22811.33466
9.971271,27,22813.955068
9.975244,27,22815.28291
9.92945,52,22819.335632
9.941229,43,22821.570026
9.995124,10,22823.421896
9.995585,8,22823.821229
9.95234,22,22824.90611
9.943063,38,22828.187623
9.97093,30,22829.682004
9.985735,12,22830.322446
9.964088,28,22833.000466
9.965671,25,22834.228221
9.961633,29,22836.972828
9.929461,58,22841.269913
9.982549,28,22842.648527
9.942523,34,22844.388115
9.947138,27,22847.00948
9.994327,11,22847.605957
9.984637,10,22848.114008
9.968514,19,22850.408937
9.869707,58,22853.40045
9.989882,35,22856.51104
9.967844,32,22858.10792
9.963637,36,22861.244753
9.97219,47,22865.006739
9.964864,32,22866.633828
9.975706,18,22868.873629
9.971302,32,22870.539219
9.986214,13,22871.246242
9.94417,34,22874.279229
9.964665,44,22876.559532
9.982103,19,22878.834502
9.981363,43,22881.040774
9.980031,11,22882.893384
9.950998,40,22884.94626
9.983589,28,22887.61981
9.940674,35,22889.403348
9.934294,39,22892.728671
9.995465,7,22893.09787
9.967798,34,22894.826906
9.972698,45,22898.452013
9.984403,20,22900.725071
9.94237,50,22903.329381
9.988117,18,22905.557687
9.964472,22,22906.668006
9.97129,54,22910.757374
9.92662,51,22914.695882
9.99278,8,22915.114298
9.991918,9,22915.591405
9.966039,28,22916.994696
9.93963,39,22920.310305
9.959426,30,22921.8021
9.959802,49,22925.656571
9.954212,23,22926.799581
9.994281,13,22928.793768
9.974142,24,22930.038224
9.946014,32,22932.948471
9.987539,34,22934.684835
9.992443,12,22935.334528
9.970568,21,22937.694317
9.932707,36,22939.548092
9.936268,34,22942.551904
9.98769,6,22942.84496
9.966415,33,22944.498017
9.989128,7,22944.833465
9.99206,5,22945.093379
9.959808,40,22948.428176
9.979106,21,22949.46467
9.968841,15,22951.532891
9.991943,14,22952.270746
9.993452,6,22952.56186
9.989787,11,22953.136961
9.976988,34,22955.954815
9.985381,16,22956.778039
9.971865,25,22958.027521
9.983755,31,22960.779342
9.98739,4,22960.970653
9.974838,18,22961.869346
9.952851,53,22965.962034
9.991245,23,22967.12835
9.95293,22,22969.540611
9.969333,12,22970.174937
9.975012,18,22971.098053
9.982895,49,22974.956185
9.980905,7,22975.289558
9.951718,37,22978.462287
9.993839,12,22979.123595
9.995248,4,22979.341121
9.973961,29,22980.819287
9.972797,42,22984.268638
9.991465,18,22985.202898
9.98774,38,22988.447199
9.982714,19,22989.434234
9.963913,39,22992.777073
9.926192,37,22994.652735
9.980166,22,23002.419208
9.980417,39,23004.383186
9.978684,38,23007.590089
9.963533,39,23009.581753
9.967852,40,23012.942257
9.980786,18,23013.877114
9.991699,28,23016.574626
9.974785,10,23017.095374
9.957723,32,23018.690299
9.975462,17,23020.768438
9.966836,21,23021.823612
9.991143,17,23022.71951
9.982784,34,23025.757325
9.997646,12,23026.4179
9.995399,18,23027.32904
9.97027,38,23030.585335
9.973522,55,23034.762321
9.960482,41,23036.901749
9.976317,43,23040.438154
9.977423,26,23042.998573
9.916981,52,23045.717231
9.961269,45,23049.372693
9.985683,18,23050.317985
9.962319,46,23053.99736
9.956142,40,23057.314572
9.986819,19,23058.296299
9.967743,31,23059.855204
9.938045,40,23063.188879
9.97181,28,23064.583588
9.92117,37,23067.746512
9.957211,47,23071.486048
9.989889,9,23071.940205
9.98658,27,23073.263663
9.976474,19,23075.51313
9.987625,21,23076.572286
9.944686,66,23081.212762
9.988224,17,23082.063851
9.949655,51,23086.039921
9.957048,53,23090.075624
9.980538,24,23091.279857
9.929452,35,23094.361073
9.985858,21,23095.40113
9.961589,69,23100.178942
10.0,1,23100.227979
9.949765,36,23103.331851
9.994146,14,23104.066639
9.990571,8,23104.496033
9.993364,6,23104.780404
9.970841,21,23107.128041
9.984054,16,23107.940455
9.969774,38,23109.913831
9.974186,19,23112.183358
9.971276,21,23113.258468
9.998183,3,23113.370408
9.935409,59,23117.72491
9.984829,11,23118.298469
9.940314,20,23120.622276
9.990531,9,23121.107344
9.957834,39,23123.082387
9.987577,14,23123.807714
9.953387,23,23126.251806
9.99481,14,23126.990197
9.957114,37,23130.162916
9.964577,49,23132.741562
9.955727,30,23135.562281
9.986942,39,23137.576253
9.956163,44,23141.177185
9.937334,24,23143.66654
9.957338,42,23145.859688
9.970991,31,23148.710419
9.99063,34,23150.443381
9.987826,15,23151.242813
9.994468,23,23153.69684
9.970233,29,23155.136166
9.992087,11,23155.701746
9.989061,31,23158.570076
9.955744,42,23162.081191
9.978664,32,23163.708867
9.94165,46,23167.38862
9.962135,41,23169.532972
9.967733,40,23172.862921
9.935269,33,23175.796984
9.936402,44,23178.083067
9.952631,41,23181.478333
9.96726,49,23185.354067
9.969981,33,23186.998446
9.96431,20,23188.013161
9.971228,46,23191.680817
9.997351,13,23192.377619
9.951549,40,23195.694351
9.999481,2,23195.770285
9.9879,10,23196.286948
9.960411,44,23199.893421
9.975781,41,23203.319454
9.989914,32,23204.932342
9.980638,25,23206.157275
9.997952,10,23208.01526
9.948365,40,23210.079502
9.97433,47,23213.802697
9.957931,36,23216.944535
9.970519,23,23218.072935
9.939836,41,23221.487257
9.985398,48,23223.960363
9.983154,27,23226.610763
9.962153,35,23228.384945
9.928511,52,23232.323955
9.92382,33,23235.322144
9.931178,45,23237.656008
9.975744,21,23240.030506
9.977975,18,23240.955117
9.984557,15,23241.719431
9.977952,24,23242.911869
9.960929,53,23246.983049
9.982722,22,23249.373382
9.981888,30,23250.89822
9.973028,18,23251.812225
9.95227,24,23254.297372
9.990349,18,23255.222046
9.955842,47,23258.969024
9.969821,33,23260.68977
9.973725,28,23263.423954
9.976373,27,23264.768296
9.991164,23,23267.242446
9.976049,31,23268.820573
9.994113,3,23268.976282
9.972404,63,23273.503122
9.970824,14,23274.247541
9.937796,55,23278.397381
9.986372,11,23278.995905
9.994413,24,23281.51285
9.930556,37,23283.40892
9.983871,26,23285.985335
9.977287,16,23286.797399
9.960527,38,23289.925538
9.96569,46,23292.327244
9.995618,18,23294.547641
9.975708,25,23295.767372
9.980908,17,23296.624697
9.992024,30,23299.404457
9.913036,37,23301.27968
9.97037,38,23304.536898
9.965009,23,23305.675853
9.989373,12,23306.303858
9.962039,33,23309.292119
9.973309,34,23311.04681
9.97047,36,23314.17378
9.985503,14,23314.916681
9.918168,46,23318.601675
9.987637,13,23319.314487
9.965791,43,23322.905098
9.991126,22,23324.014534
9.985206,6,23324.330545
9.954049,42,23327.800115
9.996959,8,23328.188671
9.950265,43,23331.706734
9.964134,30,23333.237989
9.994234,5,23333.48261
-2.796757,97,23340.876022
9.984648,19,23341.824769
9.955732,15,23342.617912
9.99712,2,23342.695032
9.967972,26,23345.275084
9.968379,33,23346.927877
9.98897,31,23349.849008
9.992446,5,23350.119183
9.967451,38,23352.097348
9.99185,17,23354.285424
9.989841,29,23355.720769
9.91777,47,23359.525319
9.935312,41,23361.629759
9.965841,41,23365.079586
9.97968,14,23365.839253
9.971422,17,23367.998053
9.981018,50,23370.597957
9.945901,44,23374.171449
9.984336,13,23374.847676
9.997365,5,23375.110604
9.959666,35,23378.180676
9.994473,26,23379.451675
9.967983,44,23383.03943
9.967713,43,23386.546251
9.970076,40,23388.638078
9.976872,10,23389.173516
9.989621,30,23391.996422
9.989424,16,23392.85286
9.960478,24,23395.369085
9.99279,8,23395.768909
9.964696,21,23396.808164
9.975166,28,23398.183559
10.0,1,23398.185516
9.978598,29,23400.936241
9.951532,55,23405.107668
9.982328,19,23406.050864
9.942356,44,23409.634198
9.98373,13,23410.329224
9.949283,36,23412.178648
9.972646,31,23415.039862
9.958524,38,23418.300825
9.976244,38,23420.224003
9.96582,48,23424.055613
9.976808,38,23427.316829
9.934991,49,23429.872678
9.974896,12,23430.487877
9.986551,15,23432.586983
9.98675,14,23433.332904
9.949601,33,23435.005433
9.969872,34,23438.04381
9.993981,16,23438.856447
9.975104,7,23439.203552
9.972816,49,23443.04086
9.982898,34,23446.062678
9.983337,18,23446.995781
9.962938,38,23448.92452
9.952462,47,23452.678314
9.958275,39,23455.980424
9.992057,27,23457.346327
9.974407,33,23460.341003
9.971089,36,23462.192252
9.957876,15,23464.300597
9.998148,11,23464.868453
9.98569,7,23465.219148
9.878228,68,23469.980561
9.981081,45,23473.625211
9.988194,41,23475.725703
9.989693,16,23477.878386
9.974151,28,23479.277117
9.998179,3,23479.434274
9.973752,49,23483.285619
9.995307,12,23483.939969
10.0,1,23483.942011
9.975252,8,23484.35228
9.987298,16,23485.186757
9.966464,38,23488.421962
9.947084,42,23491.900727
9.969287,43,23494.162159
9.953443,30,23496.97148
