#{"t_start": 1619032831.0283458, "env_id": "JSBSim-v4"}
r,l,t
-3.795402,134,31460.049233
0.203737,47,31462.46786
7.667062,34,31465.452952
-4.177957,51,31469.388247
-3.644253,10,31469.910416
-3.183228,95,31475.913521
1.163192,40,31479.216366
2.995367,18,31480.125277
-1.556603,53,31484.170069
-1.863016,52,31488.19933
7.202714,8,31488.589234
3.965709,23,31489.753889
7.912871,44,31493.309971
-2.10751,50,31497.190817
0.207535,41,31499.284827
-9.179662,105,31506.930428
-0.56042,11,31507.497091
-4.412637,11,31508.071662
9.448009,10,31509.853664
-3.416862,78,31515.009937
-4.065773,51,31518.951723
6.434555,33,31520.635567
-2.601577,32,31523.498314
-2.33339,30,31525.01611
4.373401,18,31525.918273
8.249165,58,31530.171624
4.066454,4,31530.335225
-0.171321,40,31533.665865
4.80146,43,31537.159722
3.724736,54,31539.972576
7.634008,10,31541.778183
-3.207341,32,31543.383185
-3.592262,56,31547.552823
8.042109,34,31549.269042
-3.403007,28,31551.966323
4.124592,33,31553.630349
3.672424,47,31557.344995
-3.771325,50,31560.992128
9.247026,58,31565.303734
0.869437,41,31567.405964
-3.649274,25,31569.951638
-1.523729,44,31573.544288
0.29135,57,31576.464614
2.956463,46,31580.090529
0.429589,61,31584.471416
-1.683372,95,31591.664409
3.950623,20,31592.677594
-2.829635,38,31595.877502
4.004199,41,31597.95152
9.524677,30,31600.691567
1.793916,48,31603.1744
4.712815,62,31607.630691
7.638268,47,31611.323055
2.224009,98,31618.624535
6.304175,11,31619.201813
-4.898484,127,31628.152859
4.756074,38,31630.06617
3.244891,52,31634.081557
6.985228,45,31637.742795
2.375543,14,31638.46769
-3.736898,58,31642.74778
-4.495102,31,31644.314784
-3.443561,81,31650.930955
2.87407,81,31656.216098
7.684007,24,31657.38937
9.161845,105,31665.07299
2.429134,61,31669.479416
5.79574,1,31669.482867
3.674704,28,31670.865881
5.229696,38,31674.088757
5.474483,43,31677.624316
-1.647294,29,31679.081261
-0.130262,27,31681.65684
4.466249,67,31686.296168
-4.307692,60,31690.641542
3.141908,14,31691.403708
-2.411057,32,31693.042946
-3.222321,70,31697.871582
9.351398,60,31702.264408
6.700971,71,31707.124368
-1.700977,83,31713.769129
-3.508762,8,31714.180907
-3.079693,76,31719.335524
4.328148,39,31722.654625
4.623401,24,31723.823678
9.190104,38,31727.027252
9.740908,50,31729.647965
-0.65444,30,31732.435217
8.431774,5,31732.658385
1.579498,24,31733.867303
3.98994,18,31736.073019
0.090816,22,31737.158716
5.552672,78,31742.296787
-3.118172,59,31746.584313
9.655511,41,31749.958656
0.808422,22,31751.082556
1.579625,13,31751.773962
-3.497319,18,31753.98527
9.729232,54,31756.792546
-1.730652,16,31758.902621
6.300738,24,31760.101562
-4.097665,61,31764.490637
3.783284,41,31767.890369
9.56279,44,31770.174948
3.72338,30,31772.946738
1.760494,68,31777.689777
9.134594,39,31779.709015
-2.227084,55,31783.814111
1.718179,8,31784.219009
7.286797,49,31788.02888
7.334302,26,31790.607869
-2.747925,9,31791.084826
2.329758,46,31793.458614
5.976857,26,31796.016558
-0.839445,44,31799.573133
7.257118,9,31800.062353
7.166972,87,31805.70276
-4.759202,28,31807.074717
4.987588,24,31809.560928
4.96783,59,31813.910213
-1.667562,10,31814.43998
1.735366,65,31819.015123
9.608141,79,31824.216246
5.75547,3,31824.334321
9.446072,21,31826.661539
3.682465,61,31831.037791
2.924756,15,31831.807256
6.785197,40,31833.850252
6.612281,24,31836.27296
4.720057,23,31837.406504
0.673267,17,31838.273562
5.922348,53,31842.307864
2.691703,23,31844.708761
8.227879,30,31846.213257
2.198281,16,31847.020176
5.651605,30,31849.766196
-2.804605,15,31850.537265
4.361567,37,31853.699922
7.684805,20,31854.712075
4.789749,1,31854.715506
2.45618,50,31858.574224
0.466915,80,31863.83486
6.59648,31,31865.395478
0.777447,35,31868.456036
6.629853,30,31869.949592
4.97494,38,31873.139469
4.315623,38,31876.407191
-1.944846,184,31888.46503
-3.872773,28,31891.148024
-3.139519,50,31895.062623
-1.238016,55,31899.166624
3.45619,19,31900.135413
9.215403,140,31909.744565
3.121833,32,31923.344333
-3.179597,123,31930.829922
-3.023923,109,31938.76203
-1.090633,126,31947.652873
6.305355,52,31951.653457
-1.347961,57,31955.872337
4.83654,52,31959.859111
-3.164977,58,31964.143591
5.043335,9,31964.593751
8.282512,18,31965.521382
-3.680322,42,31968.959387
-1.653686,9,31969.422271
5.781364,45,31971.762672
6.36411,8,31973.430821
8.061445,62,31977.837818
-4.519776,43,31980.067974
8.171116,37,31983.22191
0.535872,55,31987.363714
7.698674,57,31991.59326
2.224075,80,31996.85178
1.421952,55,32000.939709
7.510109,18,32001.839051
-0.975949,73,32006.73183
0.481061,23,32007.88971
2.673308,59,32012.191473
7.909412,24,32014.669426
-4.291125,158,32025.33175
-12.851675,177,32038.214356
-1.534709,26,32039.496515
-3.47922,38,32042.730422
7.71063,40,32045.996292
-4.941652,110,32052.695682
4.632239,27,32055.33263
6.705384,33,32057.003947
1.122728,23,32059.418668
9.581463,25,32060.639801
1.106155,60,32064.988588
8.399786,18,32065.894109
-3.551817,124,32074.678738
-3.313786,38,32077.934203
-3.030753,40,32079.971445
-4.913248,31,32082.815495
-0.412635,10,32083.336844
5.849457,44,32086.873245
-0.223464,17,32087.747006
-1.471157,13,32088.419526
9.033102,56,32092.585725
-3.828995,23,32093.711825
8.206066,42,32097.149089
3.976608,44,32100.704627
-1.945278,24,32101.86913
-16.703314,198,32115.962917
-3.671653,35,32118.970603
3.932278,25,32120.191794
8.666402,18,32121.114783
-0.745625,29,32123.829368
9.0243,41,32127.240898
4.529526,106,32133.675716
-0.177573,53,32137.675312
4.625794,50,32141.549033
3.344275,61,32145.936025
-4.952105,39,32147.922455
-3.493964,28,32150.610615
4.392626,39,32152.626772
-3.117215,57,32156.834697
2.632874,28,32159.52094
-1.710618,82,32164.896779
1.949966,59,32169.239841
3.963329,52,32173.23005
2.490497,56,32177.437944
8.949895,132,32186.593526
-0.665997,29,32188.025756
6.159151,22,32190.40259
9.866592,45,32192.754891
0.904807,53,32196.804879
2.281065,44,32200.379053
-2.445448,79,32205.585209
8.08517,37,32208.749229
-0.550875,8,32209.1672
8.797751,73,32214.097479
7.971837,28,32215.491095
-4.374068,165,32227.88633
9.502546,63,32232.376887
4.802287,24,32233.564466
-3.100539,53,32237.57922
9.111467,41,32240.927891
-4.716908,44,32243.192157
-1.232382,29,32245.911048
7.222766,48,32249.71994
9.276361,10,32250.258194
6.733995,45,32252.599175
9.803826,7,32254.20014
1.030836,47,32256.665642
7.150546,73,32261.616727
7.57611,51,32265.553777
3.301501,30,32268.312542
-0.925313,69,32273.078707
3.210345,30,32274.601058
-1.516323,54,32278.691807
-2.178793,31,32281.548368
7.024239,26,32282.812231
0.402512,61,32287.208439
5.362057,34,32288.91874
0.94674,51,32292.853639
2.51651,25,32295.346185
-3.615761,26,32296.649271
0.655555,26,32297.913901
-0.453262,61,32302.314168
3.011773,46,32305.955333
7.539393,46,32309.638242
6.143704,8,32310.036966
9.279299,10,32310.548013
5.6834,41,32313.938947
4.021143,64,32318.479558
-2.836106,51,32322.433693
-4.072745,35,32324.212168
-0.782259,23,32325.379057
7.652908,26,32327.871181
5.924366,40,32329.981496
4.476862,40,32333.3933
-0.963117,1,32333.395388
5.445906,54,32337.657128
7.513631,55,32341.787796
-6.299792,147,32351.834438
2.546029,92,32359.025078
3.031256,46,32361.410218
4.936955,30,32364.184544
9.327129,55,32368.356499
4.073325,19,32369.319009
-3.40122,30,32370.795961
2.960075,13,32372.769204
-1.852502,24,32373.954632
-0.131833,30,32375.518227
4.646404,1,32375.520719
-4.785402,1,32375.524345
8.927038,29,32378.237178
6.900045,17,32379.105593
-0.235348,35,32382.171941
4.877137,14,32382.921045
5.378804,23,32384.080175
-3.437571,146,32395.445106
2.983002,26,32396.711017
4.604836,72,32401.673436
6.312843,25,32402.968227
-1.472291,33,32406.00996
-3.415468,61,32410.483531
9.345038,18,32411.41027
9.356375,39,32414.71197
5.142162,61,32419.134814
-2.247598,23,32420.295702
7.197062,62,32424.799031
1.266914,67,32429.488126
0.381595,36,32432.605521
-4.196451,154,32443.189103
-1.2808,83,32448.702425
-3.36644,155,32460.820021
3.384965,14,32461.606612
6.933227,18,32462.552496
-0.193093,14,32464.565724
-3.352291,21,32465.647037
8.928238,34,32467.458859
1.919563,35,32470.537622
-0.915193,32,32472.160657
1.660706,61,32476.666886
-0.438976,10,32478.438641
6.363496,18,32479.398728
1.821381,26,32480.736851
8.642014,19,32483.044045
7.859261,51,32485.808012
-0.918757,36,32489.036122
0.604552,72,32494.015984
9.599128,38,32497.424633
-4.355295,32,32499.140115
2.588623,111,32507.394647
9.23552,89,32513.250068
5.427489,70,32518.091247
9.422911,16,32520.210745
4.806526,42,32522.40641
8.988566,23,32524.874064
-1.433563,43,32527.088528
5.737249,42,32530.532508
2.728565,37,32533.698712
-0.653182,1,32533.702383
6.537145,45,32536.069859
-4.104463,160,32548.167215
-2.899453,25,32549.433034
4.638489,49,32553.325488
6.095055,34,32555.053938
-1.86216,160,32567.215075
-3.604725,3,32567.363307
-2.011409,131,32576.726794
5.595522,32,32579.652467
2.221049,39,32581.624351
4.817697,74,32586.624718
8.992072,28,32589.305597
2.289227,36,32591.151013
6.811521,78,32597.661059
8.938361,23,32598.809186
-2.075885,64,32603.362218
3.928505,55,32607.522065
7.009047,17,32608.386657
-3.786351,46,32612.077526
3.820892,34,32613.800862
-1.329389,14,32614.522008
1.130125,30,32617.323495
5.380116,92,32623.166966
4.793784,73,32629.459137
1.471184,59,32632.555879
3.897021,21,32642.602023
9.757266,49,32646.448715
3.825418,34,32648.200125
1.924297,32,32651.132418
9.354506,42,32653.325562
-1.952408,24,32655.831521
5.02202,41,32657.949341
9.841917,48,32661.764829
-2.011154,134,32671.157308
6.43765,29,32673.861606
2.697238,48,32676.404541
4.109958,17,32678.539662
0.671649,26,32679.826021
-2.994466,27,32681.195774
8.868156,34,32684.209965
-3.346721,62,32688.640325
-2.318415,26,32689.898497
8.270677,44,32693.436136
5.666465,80,32698.687334
5.062884,19,32700.944526
6.717967,26,32702.243871
9.542846,38,32705.489707
1.354681,44,32707.787716
3.333525,8,32708.185381
1.459577,22,32710.56049
-0.895182,43,32712.816665
-3.348487,77,32719.240206
-2.480768,93,32725.111359
6.467515,55,32729.245694
9.28275,45,32732.850485
-0.897099,12,32733.512917
5.10789,18,32734.41916
-4.488071,28,32735.822829
2.793588,32,32738.792351
5.870485,44,32742.353807
-0.504426,66,32747.034919
1.995761,61,32751.431132
3.238396,31,32753.025031
-3.846791,177,32766.113768
7.126052,8,32766.511945
5.740778,27,32767.856164
9.131036,39,32771.176105
-1.087393,36,32774.305509
5.200714,13,32775.011582
3.404438,59,32779.361356
0.679542,25,32780.615958
-4.955918,73,32785.594121
-4.661241,43,32789.143352
-4.626626,25,32790.384804
8.179299,58,32794.711715
6.255746,36,32797.855322
8.259478,56,32802.040063
-2.755905,50,32804.662528
6.172671,49,32808.540942
-3.184227,29,32811.343454
-4.435613,31,32812.952791
-3.57302,23,32815.421784
-2.962045,10,32815.958209
-2.161011,96,32822.010177
3.192139,60,32826.426475
7.536533,48,32830.227166
-1.683551,62,32834.701454
5.865946,37,32836.63562
5.420323,79,32843.141727
2.576549,61,32847.575974
-0.143871,32,32849.183278
-5.649956,124,32857.957173
-3.91671,31,32860.786139
6.646255,10,32861.313782
9.766399,43,32863.548852
2.280492,69,32868.335675
-0.97745,21,32870.653471
-4.591232,27,32872.0423
0.262704,10,32872.595267
6.19764,69,32877.366657
-0.360805,67,32882.128731
4.842087,25,32884.664561
9.648484,26,32885.932181
-5.106557,57,32890.233451
1.584356,66,32894.865485
-1.2205,37,32898.063166
-0.377446,43,32900.346317
4.089295,95,32907.57551
-4.028778,41,32911.021874
6.611658,52,32913.752913
3.437969,27,32916.326498
3.340124,95,32922.291067
-2.58129,60,32926.667351
-0.881231,15,32927.469252
0.571758,96,32934.758458
9.143253,21,32935.802366
2.528145,24,32938.299331
1.892042,25,32939.531938
-2.486507,68,32944.280107
3.476796,14,32945.006047
-0.003627,39,32948.280159
9.218921,38,32951.517915
-4.181599,50,32954.123647
6.131996,77,32960.55334
8.554389,36,32962.451583
0.536704,57,32966.75141
9.362312,9,32967.257305
-4.245135,42,32970.808345
4.73281,27,32972.171999
3.107583,21,32974.589319
-13.091142,116,32981.872935
1.573322,38,32985.127473
8.317844,30,32986.636907
9.512791,23,32989.099204
0.594844,45,32991.447663
-3.137495,140,33002.382046
2.823267,7,33002.722414
8.624474,35,33004.47727
3.713235,16,33006.616641
4.714185,52,33009.357331
2.111242,46,33013.035122
4.338052,4,33013.227712
7.411618,40,33016.572489
-2.937564,117,33024.913064
-3.329207,118,33032.043746
4.452905,38,33035.223568
0.354756,4,33035.389503
7.031275,52,33039.377376
-4.548448,56,33043.493908
0.893351,38,33045.418368
3.629597,40,33048.776827
9.446352,10,33049.308966
7.369806,41,33052.716792
6.887712,112,33060.799346
1.221352,17,33061.661836
0.864208,32,33063.276853
9.742594,58,33067.561612
4.202123,37,33070.774431
8.170881,64,33075.3408
7.187234,61,33079.736264
3.646483,18,33080.635614
1.343317,46,33084.281595
-4.322824,18,33085.207307
9.670703,2,33085.298681
2.293596,20,33086.30861
-4.714856,32,33089.192529
1.817035,36,33091.06148
2.903212,70,33097.128125
-1.561794,9,33097.602279
9.582677,27,33098.953514
-0.636021,23,33100.117167
9.613427,30,33103.00363
8.456185,15,33103.852215
-2.827311,38,33107.020848
3.82853,53,33111.06177
-4.860615,178,33122.937376
9.757389,92,33130.059906
0.374661,58,33134.323344
3.17396,50,33136.927607
8.681201,21,33139.263814
6.977592,21,33140.343068
9.568365,54,33144.458384
2.206147,31,33146.023963
9.16644,27,33148.766188
7.388769,37,33150.753533
8.056442,30,33153.597118
4.013346,55,33157.793555
7.358106,55,33162.174504
3.70483,1,33162.199689
4.383879,36,33164.134501
5.413209,23,33166.58008
2.70012,48,33169.167208
-1.683126,62,33173.680058
0.91415,18,33175.887165
9.85131,49,33178.549399
7.617575,36,33181.712703
7.225236,7,33182.071146
9.649718,118,33190.754151
8.169524,109,33198.778454
8.05712,37,33200.731495
0.342852,37,33203.911664
-1.33811,38,33205.941931
-4.614107,83,33212.878116
5.663087,115,33219.976101
2.029963,39,33223.28495
3.132729,22,33224.384832
-3.507007,64,33228.929773
1.265518,45,33232.583714
8.999395,34,33235.638228
1.909996,23,33236.820924
-4.571305,17,33237.716987
-3.660707,29,33240.499539
3.477535,47,33243.134981
2.869145,25,33245.719291
7.693333,65,33250.309144
8.414781,23,33251.500163
1.190826,21,33253.846967
-2.389468,21,33254.944882
7.652126,65,33259.59343
-4.578445,114,33268.005028
6.290255,28,33269.424158
9.35723,53,33273.602327
3.577576,10,33274.146625
7.878526,63,33278.947289
4.478276,10,33279.512633
-3.918038,25,33282.11294
1.462349,29,33283.643653
-3.327837,127,33293.816226
1.772694,68,33300.9234
-6.225969,180,33314.507634
-2.068479,109,33322.668994
8.559284,24,33323.953082
1.372873,64,33328.610796
-1.649975,54,33332.767358
3.748554,44,33336.43263
1.053454,45,33338.927424
3.94398,7,33339.299797
-3.869213,206,33355.488595
4.661679,24,33356.686541
6.523534,8,33357.116762
-1.085723,45,33360.886187
5.556204,58,33383.3397
-4.124024,15,33384.139694
7.386441,48,33388.025991
6.762175,43,33390.366468
8.542816,47,33394.111591
8.294436,20,33395.12106
7.536706,80,33401.791378
2.867306,54,33404.850357
2.728283,58,33409.232093
4.434547,12,33411.066423
-4.735077,35,33412.907282
9.668737,40,33416.096486
-4.743377,59,33420.412971
1.53479,31,33422.021325
4.031678,55,33426.171176
9.382983,29,33427.626313
6.139742,83,33434.306429
-4.611619,25,33435.573168
4.802424,54,33439.676489
9.673361,63,33444.163118
7.897287,21,33445.23285
6.256891,93,33452.381054
9.61688,40,33454.442554
-3.360609,62,33458.879976
9.534786,62,33463.348263
4.726985,8,33463.734302
7.671849,54,33467.862297
2.472975,44,33471.396722
8.565346,9,33471.871993
-4.264522,41,33475.288487
-3.746788,139,33484.992886
1.015123,63,33489.568568
8.823648,24,33490.754092
7.127074,20,33493.052819
9.005606,23,33494.193291
9.818015,47,33497.911402
-1.195948,63,33502.435105
-1.598218,55,33506.622491
-4.695119,56,33509.526648
-2.682852,24,33511.984857
6.871482,54,33516.086803
6.703874,19,33517.055466
7.223147,49,33520.92153
0.989429,11,33521.51494
3.527511,73,33526.527701
5.663887,48,33530.357976
-4.289803,53,33534.507068
6.625966,17,33535.440582
0.062379,30,33536.945989
4.387506,37,33540.156456
1.348503,29,33541.716928
-3.662968,22,33544.093048
5.948712,32,33545.705139
9.245448,33,33548.680896
9.344233,38,33550.677855
9.852529,44,33554.269983
5.004897,44,33557.852972
2.483837,22,33558.949504
8.970587,26,33560.245217
9.119421,46,33563.915884
-3.678951,98,33571.222396
-0.159706,19,33572.173892
0.128784,40,33575.486037
9.902674,32,33577.135653
1.06689,66,33581.856679
-0.47136,65,33586.444781
3.785915,33,33589.402472
4.723446,41,33591.508498
8.034674,38,33594.742978
9.254267,70,33599.626452
-3.404639,52,33603.66512
-2.711323,55,33607.826101
5.296765,14,33608.576941
3.888556,43,33612.065138
3.142607,71,33616.984316
7.309098,28,33618.418576
7.764833,78,33623.758772
4.753355,87,33630.825522
-0.240814,52,33633.677015
-0.417624,49,33637.631959
0.539519,18,33639.84213
-3.19778,23,33641.005536
2.730135,42,33644.499412
0.179942,46,33647.010057
5.486939,27,33649.685824
4.457314,1,33649.688098
4.069728,45,33652.070476
8.589196,27,33654.652494
-3.751447,40,33656.715442
8.837095,17,33658.846786
7.34756,32,33660.464011
-4.086262,33,33663.442304
4.788354,40,33665.529392
1.473162,29,33668.295824
9.431917,63,33672.784003
2.591568,7,33673.152693
9.251379,22,33674.250261
-2.692977,43,33677.777578
-3.095014,20,33678.873835
7.800796,13,33679.601731
-1.817643,59,33683.998553
4.960299,6,33684.298719
-0.411028,24,33686.813007
3.740462,8,33687.238526
3.21372,20,33688.276779
-4.240086,55,33692.423218
-4.435026,14,33693.170252
1.020694,8,33693.583236
4.432973,44,33697.144514
1.520602,22,33698.244848
3.352345,151,33710.108419
-3.127566,14,33710.893822
-3.973354,8,33711.328498
7.554043,52,33715.420572
-3.030305,116,33723.747033
-1.82218,32,33725.472159
-3.334408,105,33733.277985
3.026356,15,33734.08039
8.4242,31,33736.938967
6.873168,38,33739.016004
8.764725,54,33743.178982
6.598306,43,33746.779486
-2.730013,32,33748.512411
2.87573,8,33748.935034
1.283807,31,33751.769143
-4.341314,47,33755.681031
8.815436,84,33761.330317
8.325535,61,33765.898862
2.693321,13,33766.598984
-2.72279,42,33770.130082
8.601805,53,33774.308221
5.151316,6,33774.607163
7.368103,85,33780.282066
-0.831545,23,33781.555724
8.301983,21,33783.951507
0.322402,37,33785.881265
-1.722616,70,33790.698472
-0.225575,31,33793.567559
-4.45931,143,33803.47164
7.279566,11,33804.047148
0.934158,2,33804.120998
5.468089,25,33806.646905
2.503407,70,33811.556379
9.158077,32,33813.221532
-7.559812,185,33826.708676
8.818356,68,33831.459105
-3.323555,29,33834.196411
5.523801,38,33836.154242
0.988767,26,33838.691082
8.782177,7,33839.061408
7.740192,40,33841.118495
-0.584347,52,33845.120619
5.321329,115,33853.424832
3.673302,32,33856.360272
0.10814,42,33858.533268
4.28916,57,33862.781274
-4.784727,77,33867.91666
0.984579,8,33868.311225
6.794038,61,33872.712872
9.813666,40,33876.074631
8.036385,24,33877.268179
9.25396,40,33880.601181
-1.488374,60,33884.999906
4.348112,38,33886.952881
6.397023,30,33889.778773
7.187103,23,33890.935708
6.107691,35,33894.012127
5.235474,61,33898.449562
6.3776,20,33899.476327
7.360141,58,33903.834876
9.909204,28,33905.326497
-2.700714,98,33912.905487
7.590947,69,33917.724621
7.048313,48,33921.545939
4.557802,33,33923.25211
-2.930968,53,33927.432697
1.207852,24,33929.998221
9.455059,57,33933.035515
9.802185,60,33937.403579
1.028149,37,33940.703127
2.279421,19,33941.727136
7.173156,12,33942.405176
4.776378,28,33945.105034
-7.270014,166,33956.340118
8.108438,55,33960.483076
2.254669,21,33962.856129
-0.600185,84,33968.389731
0.556423,25,33969.64051
-0.758047,27,33972.265096
2.714144,31,33973.854132
3.988881,29,33976.586839
-3.320984,118,33985.090616
5.228155,21,33986.135192
4.414587,40,33989.491865
4.547743,32,33991.10073
-1.259873,130,34000.49024
4.219811,33,34003.434925
8.844448,52,34006.260698
1.61054,21,34008.613837
1.384549,31,34010.240527
-2.945478,56,34014.549613
-1.096786,44,34018.263176
6.346119,109,34024.938082
7.548024,44,34028.528524
5.696258,28,34031.192541
2.342815,15,34031.984855
-4.840526,59,34036.364158
1.233192,47,34038.822259
8.475765,11,34040.64388
8.733472,65,34045.221013
-1.998463,75,34050.369664
5.515382,81,34055.94656
2.984957,1,34055.948692
-3.497379,37,34059.177389
1.711627,17,34060.140393
9.061039,28,34061.620594
-0.940431,24,34064.119605
3.061272,46,34066.615445
-0.122037,27,34069.233693
8.265701,43,34072.779397
-0.327623,60,34077.217884
3.063072,54,34080.1128
6.652095,68,34084.875943
7.507265,45,34088.551775
6.404635,58,34092.842784
4.943527,52,34096.924154
7.217045,49,34108.234236
0.929412,34,34109.964003
-0.916067,34,34113.060451
4.290662,52,34115.917512
8.994652,11,34117.837926
4.752502,41,34120.058643
4.218931,32,34122.985806
8.284444,45,34126.594328
7.680523,22,34127.70986
1.153291,59,34132.091253
-2.168772,50,34136.060253
-0.970548,34,34137.835004
2.832637,55,34142.03664
9.696892,62,34146.581477
9.753154,21,34147.63681
-1.056749,34,34150.67178
-0.107216,1,34150.675938
8.885464,58,34154.998103
-5.14102,171,34166.673763
4.526191,22,34169.118602
6.836821,22,34170.219995
4.204369,19,34171.19634
0.430122,33,34174.15221
3.177056,26,34175.460115
-3.010048,10,34176.000571
0.225535,21,34178.367237
7.403334,10,34178.901901
1.454642,77,34184.05792
6.537551,33,34186.994196
-3.974792,24,34188.165378
7.780521,41,34191.560975
-0.135218,10,34192.096972
1.042061,99,34198.283057
-0.721796,64,34202.840091
4.165407,29,34205.548697
7.608412,20,34206.608737
-4.41928,46,34210.326156
8.457458,45,34214.000355
-3.237018,16,34214.822834
5.294754,45,34217.167187
-17.757843,184,34230.64091
-6.818112,174,34243.537864
9.154326,26,34244.822673
2.82894,38,34248.042991
6.365792,51,34252.005911
2.212376,34,34253.711092
3.174137,6,34255.277196
-0.266542,86,34260.820324
-4.619121,74,34265.821089
-2.671631,49,34269.727775
-2.409959,68,34274.461596
1.168478,48,34278.262239
3.16476,37,34280.218714
-2.220754,125,34289.394479
5.214132,24,34290.628779
5.591362,50,34294.602572
0.402108,19,34296.865736
4.500449,13,34297.624511
6.394149,32,34299.263583
3.774158,157,34311.455824
5.160094,51,34315.49402
2.850349,25,34316.763862
1.43287,62,34321.346215
-3.971057,107,34329.306967
2.520519,60,34332.370275
6.661462,62,34336.858109
1.175064,65,34341.486206
1.95078,72,34347.668244
1.233016,62,34352.101907
7.730616,50,34354.750265
7.886015,54,34358.934964
-0.161036,17,34359.809861
7.19128,13,34361.764815
8.024994,22,34362.880986
2.117107,20,34363.878675
-2.857016,43,34367.403101
-4.338211,41,34370.85235
5.514416,30,34372.440917
3.342217,37,34375.622973
1.251681,39,34377.658201
-6.493141,112,34385.955178
-4.92497,84,34391.60307
6.094708,61,34396.053442
-4.097617,82,34402.689689
7.600967,30,34404.275096
2.56976,20,34405.313346
0.742152,25,34407.869651
2.645149,23,34409.041614
9.350569,122,34417.907868
9.28901,39,34421.222304
9.444542,72,34426.283052
8.6382,117,34434.730252
-3.023044,44,34437.018988
0.423224,69,34441.949898
0.708339,20,34444.298123
8.284372,36,34446.256937
7.391342,150,34457.850927
3.841078,36,34459.734571
7.241864,2,34459.808565
1.568658,74,34464.932845
7.647014,16,34467.045348
8.984034,15,34467.846279
-3.807353,71,34472.795489
7.63092,46,34476.574917
9.273272,50,34479.270273
9.764274,41,34482.700634
-3.572011,96,34490.102911
0.089857,11,34490.70255
-2.165885,37,34492.786078
6.214282,23,34495.275623
9.227603,33,34497.108277
8.972544,18,34498.042729
6.370021,8,34499.771619
-3.314616,62,34504.315109
4.34089,44,34506.727159
2.714567,38,34509.944649
0.145481,5,34510.196894
-2.722151,50,34514.066165
8.47751,5,34514.36135
2.768507,49,34518.314559
-4.777077,62,34522.853264
5.296999,73,34527.965335
6.089383,37,34529.947484
6.745532,57,34534.21364
-1.033664,50,34538.144711
6.14239,118,34546.632855
7.358898,68,34551.444495
-2.191778,147,34561.707583
-10.88163,151,34572.33658
-3.822905,46,34576.083668
1.584731,26,34578.646251
5.623528,57,34581.769103
7.4766,48,34585.576447
8.179466,15,34586.365995
8.488906,48,34590.279589
9.180246,29,34593.114956
7.881668,38,34595.157858
-2.734277,125,34604.065651
5.383237,41,34607.481906
9.09155,16,34608.335648
6.286454,32,34611.250445
7.078063,25,34612.549585
1.892054,44,34616.16934
0.935261,21,34617.24956
1.565656,9,34617.707328
8.112613,59,34622.062041
6.513032,45,34625.701867
5.127314,24,34626.918997
4.709739,28,34629.590068
-2.931353,124,34638.473918
1.330035,46,34640.925311
1.444738,33,34643.840697
6.185942,67,34648.57835
6.129714,102,34655.05471
1.797249,26,34657.718504
-1.344647,8,34658.191735
2.595557,33,34659.894564
-1.066266,48,34663.750252
-1.521411,28,34666.379087
1.204485,25,34667.637103
-1.055828,96,34675.074442
1.709424,4,34675.267031
-2.957007,23,34676.491307
3.76789,28,34677.952301
3.136843,41,34681.415258
8.918169,56,34685.857543
-2.187692,110,34694.048702
0.640229,48,34696.618931
-2.700652,104,34704.376312
9.255407,91,34710.168257
6.663033,34,34713.201921
4.609317,78,34718.450688
4.708854,91,34725.539064
1.962944,76,34730.611942
-1.395187,36,34732.495247
5.395174,32,34735.429491
7.542954,46,34739.13288
8.490281,47,34741.640862
8.690452,30,34744.420406
6.169701,10,34744.937783
-2.13407,12,34745.580626
5.001241,47,34749.406745
7.183169,10,34749.9551
6.168994,95,34756.026418
5.348384,45,34759.711379
5.834594,49,34763.574296
7.897949,35,34765.372602
8.040215,19,34767.660671
-0.520011,27,34769.04792
-1.994422,33,34772.017735
-3.256404,82,34777.520259
7.7385,22,34778.695438
2.099946,47,34782.527454
6.203869,42,34785.996723
-1.133415,10,34786.547023
1.381156,31,34788.131121
-1.464295,68,34792.883659
7.744135,53,34796.980485
6.026858,14,34797.738138
2.30883,45,34801.41173
-1.557615,9,34801.872083
-4.5103,11,34803.744679
-2.342863,104,34810.101571
8.970956,44,34813.68539
3.651566,32,34815.316732
-3.180531,144,34838.130976
5.443694,33,34839.803936
4.36368,57,34844.017802
-4.6092,13,34844.733734
9.374164,37,34847.895494
-7.602417,177,34860.87414
6.367238,78,34866.101724
8.110416,45,34868.441894
9.19125,30,34871.205034
3.653436,9,34871.654801
6.242575,52,34875.672068
9.303084,35,34877.466906
8.050417,31,34880.340756
6.176276,24,34881.556858
-3.452326,58,34885.819991
3.52556,65,34890.404721
-2.471391,41,34893.801196
-4.383163,58,34898.126204
-4.482785,46,34900.56077
-2.222248,48,34904.360249
3.665316,101,34911.950053
6.428622,72,34916.861375
8.023301,46,34920.571394
9.693851,33,34922.279052
-4.119995,113,34930.482527
8.484078,30,34932.025151
8.319433,30,34934.8154
9.440534,24,34936.009576
9.460238,65,34940.652746
9.255201,39,34943.925143
7.242027,16,34944.759635
8.884246,62,34949.288291
6.9553,39,34952.574639
8.145082,76,34957.680391
7.270407,49,34961.53623
-4.539679,47,34964.005141
1.833363,24,34966.490666
-3.484581,54,34970.607805
6.142486,38,34972.59372
-4.049966,124,34981.434114
8.580558,19,34982.407453
