#{"t_start": 1618955578.370203, "env_id": "JSBSim-v2"}
r,l,t
9.897557,54,11495.559601
9.954045,35,11498.5769
9.999326,4,11498.7949
9.986556,21,11499.865501
9.995173,10,11500.3906
9.898224,46,11504.057916
9.939592,38,11505.968963
9.964718,34,11508.95871
9.991363,15,11509.713145
9.96053,30,11512.496927
9.970931,31,11514.02427
9.938539,50,11517.869803
9.966293,32,11519.451021
9.952259,44,11522.979481
9.917758,53,11526.983202
9.993174,12,11527.610919
9.968868,33,11530.593902
9.975121,30,11532.079459
9.881479,59,11536.411948
9.912072,46,11540.108821
9.930684,38,11542.061942
9.953239,43,11545.571609
9.979402,26,11546.864666
9.972029,28,11549.562261
9.969103,33,11551.223525
9.888963,52,11555.196581
9.888303,48,11559.001354
9.997138,7,11559.362798
9.996901,10,11559.87262
9.888048,53,11563.871079
9.960559,29,11566.607775
9.985712,22,11567.686089
9.996722,8,11568.120534
9.99378,14,11568.852286
9.900608,49,11572.688279
9.977675,26,11573.934632
9.936691,36,11577.073972
9.923705,50,11580.995456
9.956867,38,11582.909415
9.981353,27,11585.536541
9.982195,21,11586.588034
9.995387,11,11587.187614
9.952146,36,11590.228255
9.872256,58,11594.47659
9.990903,19,11595.417332
9.974695,26,11596.68286
9.734724,84,11603.419669
9.979396,25,11604.66099
9.931806,45,11608.284279
9.956281,34,11609.984358
9.965751,31,11612.807658
9.922726,54,11616.878883
9.954754,52,11619.650985
9.91311,48,11623.407029
9.951327,37,11626.55899
9.99106,16,11627.361904
9.972,24,11628.552713
9.985985,20,11630.873151
9.964686,35,11632.658153
9.935722,44,11636.242429
9.976673,23,11637.392692
9.987535,21,11639.726019
9.985346,19,11640.685512
9.942996,45,11644.258615
9.958816,38,11646.20169
9.920378,50,11650.120469
9.979004,24,11651.283178
9.965375,40,11654.658621
9.994163,18,11655.568272
9.996423,9,11656.05012
9.98825,21,11658.389811
9.980032,24,11659.585238
9.974926,23,11662.01723
9.994345,12,11662.656264
9.992994,14,11663.370901
9.902971,55,11667.505436
9.989992,20,11668.525366
9.998132,6,11668.836967
9.993765,12,11669.458253
9.969772,35,11672.533931
9.996073,10,11673.028025
9.957488,39,11676.330643
9.980759,21,11677.375953
9.92763,52,11681.447492
9.948877,45,11685.072346
10.0,1,11685.074224
9.99006,17,11685.948809
9.99131,18,11686.850781
9.950878,42,11690.276487
9.96133,36,11692.067463
9.926671,42,11695.519054
9.986636,19,11696.485978
9.980525,22,11698.890214
9.989227,18,11699.798702
9.937243,45,11703.465905
9.968574,34,11705.211397
10.0,1,11705.214697
9.990481,15,11706.002731
9.868916,87,11712.947072
9.993954,16,11713.749342
9.888929,50,11717.652392
9.955739,39,11719.591399
9.992805,15,11721.699129
9.970311,33,11723.352859
9.984406,20,11724.368471
9.97518,25,11726.885764
9.985647,20,11727.897272
9.993666,14,11728.631071
9.985126,20,11730.944733
9.963204,29,11732.387738
9.935393,48,11736.176173
9.980795,24,11737.36254
9.93516,50,11741.127359
9.914155,58,11745.384432
9.932681,40,11748.730579
9.971245,32,11750.315745
9.899964,62,11754.750683
9.951381,39,11758.006141
9.952715,39,11759.990367
9.91898,54,11764.09878
9.963001,34,11767.126552
9.984985,20,11768.122663
9.989734,15,11768.929063
10.0,1,11768.931026
9.9691,30,11771.758473
9.944883,39,11773.769295
9.927206,42,11777.198638
9.957029,37,11780.372266
9.956591,50,11782.971049
9.908568,54,11787.053269
9.987341,21,11788.099177
9.954769,39,11791.405527
9.962093,52,11795.381232
9.943649,48,11799.16136
9.998612,6,11799.463863
9.989711,17,11800.334282
9.998082,8,11800.724619
9.97654,25,11803.242261
9.981807,23,11804.38939
9.956016,39,11806.332794
9.998669,6,11807.928397
9.925936,47,11810.383937
9.982655,22,11812.798352
9.985647,21,11813.846007
9.990929,15,11814.652282
9.959551,37,11817.849197
9.821883,60,11822.183838
9.976962,25,11823.411101
9.928324,40,11826.763079
9.811284,72,11831.734972
9.991746,16,11832.560413
9.946564,43,11836.066842
9.917466,46,11839.762752
9.984518,22,11840.864746
9.999358,4,11841.052515
9.931304,47,11844.771016
9.974322,28,11846.179038
9.983389,27,11848.849949
9.969468,29,11850.267771
9.964111,35,11853.376377
9.988487,18,11854.291128
9.991321,21,11855.357263
9.98567,17,11856.240804
9.886937,62,11860.720895
9.932822,61,11865.124573
9.994061,14,11867.157022
9.967726,32,11868.766345
9.996412,11,11869.349908
9.962277,33,11872.307742
9.928923,74,11877.330121
9.955315,32,11878.933511
9.998146,6,11879.246853
9.983723,39,11882.527465
9.985681,22,11883.631306
9.969738,25,11886.136325
9.939759,45,11889.733544
9.99507,10,11890.269901
9.970513,29,11891.69339
9.9817,25,11894.197504
9.932316,47,11896.590103
9.990277,16,11898.739875
9.994612,10,11899.282927
9.940002,69,11904.028855
9.969573,27,11905.34082
9.985562,18,11906.25526
9.976178,30,11909.033252
9.971655,29,11910.450919
9.937414,41,11913.87166
9.921523,48,11917.69058
9.900685,54,11921.851178
9.975552,22,11922.950336
9.946388,42,11926.37104
9.963731,34,11928.098216
9.949414,35,11931.161036
9.904555,58,11935.424507
9.938738,46,11937.787261
9.911525,46,11941.431414
9.977047,27,11942.766393
9.998026,11,11944.643878
9.948143,41,11946.756672
9.955219,32,11949.608686
9.927439,38,11951.515192
9.92857,47,11955.247098
9.985354,21,11956.278775
9.972368,33,11959.22848
9.981448,19,11960.201396
9.95381,39,11963.507907
9.982081,23,11964.641516
9.945105,38,11967.878831
9.897182,65,11972.472571
9.992956,12,11973.117642
9.980403,23,11974.25983
9.954744,35,11977.328983
9.919515,50,11981.246263
9.954052,33,11982.878378
9.987681,23,11985.304986
9.944548,35,11987.055521
9.949237,38,11990.29471
9.966052,31,11991.851409
9.997894,8,11992.280202
9.951201,40,11995.620656
9.986977,19,11996.576212
9.822996,64,12001.112402
9.860423,68,12005.827781
9.914595,49,12009.72737
9.961117,31,12012.556473
9.955735,37,12014.448561
9.898012,51,12018.424169
9.993244,11,12019.028294
9.97281,24,12020.193031
9.949135,44,12023.745746
9.992834,14,12024.47484
10.0,1,12024.478096
9.963316,31,12027.347816
9.941546,40,12029.408384
9.972411,33,12032.381349
9.946721,36,12035.496579
9.950319,33,12037.170642
9.914873,51,12041.092989
9.988657,22,12042.186396
9.999266,4,12042.358972
9.996556,9,12042.844398
9.96793,31,12045.677434
9.954335,34,12047.385575
9.990365,18,12049.588299
9.974279,29,12051.030684
9.979113,25,12053.576131
9.928155,53,12056.309839
9.965605,33,12059.268469
9.98808,17,12060.124802
9.858744,87,12066.969087
9.915664,49,12069.558555
9.946021,41,12072.954761
9.998073,6,12073.241874
9.937214,43,12076.731458
9.969474,30,12078.218572
9.976357,23,12080.671561
9.934199,39,12082.65901
9.955744,41,12086.04609
9.94603,42,12088.225757
9.980348,26,12090.828105
9.972667,30,12092.331327
9.892814,69,12103.281137
9.998222,7,12104.93105
9.944991,38,12106.844571
9.943911,46,12110.463793
9.968537,29,12111.888199
9.98817,17,12114.02925
9.988322,15,12114.812769
9.887794,53,12118.869581
9.910232,51,12121.508641
9.960351,37,12124.683406
9.97515,25,12125.903382
9.975331,23,12128.336444
9.924954,49,12130.921141
9.883403,54,12134.957136
9.999361,4,12135.137606
9.97876,23,12137.560355
9.984735,23,12138.694486
9.837087,62,12143.170348
9.958575,35,12146.231395
9.964168,31,12147.769698
9.993754,16,12148.576362
9.991154,13,12150.580589
9.780084,80,12155.832315
9.951246,35,12157.574262
9.99618,11,12159.393457
9.98848,18,12160.289151
9.999029,5,12160.542891
9.982423,20,12161.538363
9.941665,46,12165.197468
9.964858,36,12167.021045
9.943756,41,12170.426808
9.996656,10,12170.967383
9.94313,44,12174.510327
9.991975,16,12175.346353
9.9938,14,12176.068407
9.971757,31,12178.893907
9.982902,22,12179.963907
9.989341,17,12182.100735
9.836847,60,12185.141787
9.997039,8,12186.834774
9.943174,37,12188.708513
9.976533,34,12191.735228
9.996443,12,12192.348644
9.997385,9,12192.816234
9.936131,38,12196.019784
9.999419,3,12196.157992
9.959483,45,12198.461544
9.968421,31,12201.318238
9.987066,21,12202.368379
9.970331,49,12206.215377
9.995851,11,12206.783384
9.944368,42,12210.24298
9.951313,37,12212.084847
9.946328,43,12215.582373
9.984476,24,12216.773516
9.994923,12,12218.7348
9.984307,18,12219.644288
9.972152,34,12221.350768
9.918153,51,12225.276637
9.914155,52,12229.245582
9.948763,39,12232.542314
9.983489,24,12233.712792
9.955925,39,12236.992916
9.971974,29,12238.439226
9.959863,39,12241.750431
9.996906,9,12242.229146
9.894552,53,12246.278644
9.994306,17,12247.138284
9.956295,37,12249.062815
9.985961,19,12251.305315
9.993202,15,12252.10379
9.995452,12,12252.757804
9.944043,42,12256.16902
9.983761,25,12257.392378
9.960538,36,12260.539637
-3.121052,98,12266.59228
9.9975,9,12267.032357
9.983393,25,12269.535509
9.854062,57,12273.716302
9.996199,8,12274.14838
9.950472,43,12277.650775
9.958928,52,12280.363882
9.947838,37,12283.533583
9.985602,17,12284.406579
9.890858,48,12288.210529
9.975875,32,12289.79445
9.956976,36,12292.935513
9.97936,24,12294.130968
9.995991,10,12295.901053
9.982099,25,12297.136189
9.989505,18,12298.065687
9.998616,5,12298.31885
9.957964,29,12301.029282
9.953966,37,12302.887365
9.884296,51,12306.801519
9.925631,44,12310.294533
9.984821,22,12311.401593
9.96987,33,12314.335047
9.995696,9,12314.80622
9.933243,38,12316.703481
9.997205,10,12318.502717
9.990717,16,12319.320102
9.982485,20,12320.335853
9.980267,26,12322.912873
9.986367,17,12323.798439
9.979287,27,12325.106885
9.946597,38,12328.348064
9.996421,8,12328.761478
9.921849,47,12332.516072
9.98858,19,12333.476063
9.991397,17,12334.326531
9.984976,22,12336.721281
9.86719,59,12341.075692
9.995208,13,12341.747603
9.944922,37,12343.615934
9.968913,29,12346.34955
9.949803,38,12348.274364
9.981588,25,12350.770805
9.982401,25,12351.989552
9.895745,53,12356.013293
9.984681,23,12357.136958
9.959441,32,12360.03834
9.980778,26,12361.327002
9.964832,35,12364.410253
9.908115,53,12368.450421
9.987524,19,12369.447178
9.991938,17,12370.294295
9.980576,24,12372.775167
9.971928,30,12374.239562
9.982288,19,12375.197736
9.995053,15,12377.237788
9.993114,14,12377.96731
9.88398,49,12381.801053
9.987565,21,12382.82981
9.979619,25,12384.080132
9.968732,26,12386.642284
9.952001,45,12388.944546
9.977491,27,12391.572771
9.963673,27,12392.896658
9.987063,19,12393.865309
9.947443,43,12397.377682
9.939412,39,12400.564838
9.856633,65,12405.149714
9.968425,29,12406.589491
9.998934,4,12406.777319
9.970984,29,12409.523679
9.950921,40,12411.551925
9.973742,29,12414.314084
9.992936,22,12415.417036
9.959209,35,12418.490164
9.948148,45,12420.770967
9.969053,30,12423.550407
9.979396,25,12424.751271
9.941979,46,12428.412372
9.941419,44,12432.039471
9.917077,52,12436.031735
9.965924,35,12437.808464
9.986055,18,12438.739022
9.997347,8,12439.168403
9.981183,24,12441.627117
9.972539,27,12442.959872
9.998054,8,12443.355598
9.991629,17,12445.510542
9.99932,4,12445.712597
9.963608,29,12447.141501
9.987038,19,12448.112728
9.988156,17,12450.263802
9.969381,33,12451.906883
9.987119,19,12454.17433
9.929557,42,12456.292117
9.968428,28,12458.994612
9.972719,30,12460.502004
9.962646,35,12463.559858
9.971931,35,12465.323868
9.997383,9,12465.787264
9.989722,16,12467.901988
9.982616,23,12469.029486
9.913353,50,12472.891921
9.989845,18,12473.802702
9.92785,41,12477.162021
9.998792,5,12477.429202
9.953199,40,12479.462722
9.998306,7,12479.813039
9.987171,19,12482.055713
9.914542,45,12484.385061
9.938674,40,12487.696807
9.940128,47,12491.44491
9.970695,33,12493.087485
9.964516,30,12495.903139
9.980508,26,12497.193382
9.874906,64,12501.783145
9.997745,6,12502.1034
9.951444,59,12506.44707
9.992509,14,12507.177144
9.960206,30,12509.987138
9.955425,41,12513.352462
9.908599,49,12515.864063
9.918595,41,12519.303962
9.945764,44,12522.859098
9.94245,46,12525.222026
9.976951,24,12527.737098
9.995548,11,12528.315102
9.99886,5,12528.559578
9.917854,45,12532.194091
9.993053,14,12532.943347
9.996778,10,12533.465859
9.906898,53,12537.517304
9.954228,35,12539.286204
9.967493,33,12542.233247
9.979022,29,12543.687396
9.907445,54,12547.801177
9.961907,33,12550.739668
9.96922,28,12552.13368
9.999814,2,12552.228979
9.989199,17,12554.397243
9.92328,65,12558.979714
9.997063,8,12559.368562
9.915044,53,12562.101694
9.975783,28,12564.812012
9.976344,32,12566.395713
9.93716,55,12570.534757
9.913519,45,12574.1634
9.919394,57,12578.384864
9.993273,14,12579.167452
9.949876,32,12582.048226
9.99757,8,12582.465305
9.975216,28,12583.867224
9.975711,28,12586.547127
9.993988,14,12587.259096
9.963432,37,12589.118777
9.98464,22,12591.494529
9.983856,25,12592.726456
9.949849,40,12596.02609
9.989359,15,12596.790046
9.993003,15,12597.573336
9.898644,44,12601.117112
9.948068,39,12604.379455
9.913084,51,12607.053416
9.994227,13,12608.961802
9.982999,22,12610.070531
9.914657,48,12613.810829
9.99653,9,12614.268926
9.964889,27,12615.567294
9.996733,8,12615.989639
9.994907,12,12616.631794
9.909769,48,12620.400652
9.995693,12,12621.051953
9.938287,39,12624.369383
9.92863,49,12628.209745
9.965226,40,12630.24781
9.996467,10,12632.064815
9.981439,26,12633.345094
9.949698,34,12636.378335
9.973985,30,12637.885117
9.914552,52,12641.9301
9.930356,48,12645.737341
9.998738,7,12646.079356
9.974922,24,12647.262086
9.987836,20,12648.290408
9.93714,50,12652.203308
9.932955,47,12655.931011
9.970117,31,12657.50113
9.949391,44,12661.069426
9.895711,52,12665.065289
9.947031,43,12668.5693
9.966644,34,12670.325822
9.97847,23,12671.443172
9.9606,39,12674.73798
9.892406,63,12679.251867
9.994735,11,12679.819936
9.811437,62,12684.3094
9.981579,23,12685.46553
9.952617,39,12688.765592
9.991674,14,12689.514454
9.994108,13,12691.513986
9.994837,12,12692.166244
9.917069,51,12696.113993
9.985961,26,12697.364454
9.998859,5,12697.617821
9.975442,29,12699.068485
9.993053,18,12701.26893
9.982341,18,12702.200508
9.93813,43,12705.704986
9.987421,21,12706.754248
9.931815,45,12710.385104
9.98294,20,12711.388793
9.956416,36,12714.519548
9.952736,33,12716.160197
9.931841,43,12719.639652
9.921136,48,12723.388816
9.968481,38,12725.348792
9.972086,34,12728.346936
9.983138,26,12729.648774
9.986241,21,12730.689155
9.886892,51,12734.636242
9.934118,50,12738.482671
9.911604,47,12742.198266
9.983713,20,12743.206336
9.949989,36,12746.049225
9.982057,24,12747.297822
9.981866,25,12748.570757
9.966406,34,12751.603032
9.982709,25,12752.839722
9.984317,27,12755.470236
9.844441,56,12759.583888
9.878523,64,12764.128567
9.991796,13,12764.835567
9.928398,48,12768.631226
9.967198,31,12770.187044
9.999353,4,12770.36986
9.972101,30,12773.155236
9.997571,10,12773.647303
9.972636,26,12774.925934
9.969991,29,12777.675143
9.974319,30,12779.165896
9.958336,38,12782.37477
9.968939,32,12783.99316
9.997447,9,12784.458691
9.863011,75,12789.538787
9.93626,45,12793.179261
9.985114,17,12794.058407
9.993538,15,12796.132988
9.978217,27,12797.479517
9.980816,25,12798.716784
9.88898,53,12802.78271
9.993033,12,12803.411832
9.959381,30,12806.206883
9.990205,14,12806.953056
9.959468,37,12810.131595
9.94793,40,12821.211071
9.923803,47,12824.944026
9.963467,33,12827.906848
9.961291,37,12829.805431
9.9155,74,12834.791427
9.913397,50,12838.645607
9.977086,27,12841.262198
9.933512,42,12843.446916
9.957454,34,12846.42834
9.975058,23,12847.5429
9.987687,29,12850.263912
9.982399,20,12851.259762
9.945187,41,12853.323323
9.988569,17,12855.49859
9.990509,16,12856.344894
9.997941,8,12856.746651
9.996229,11,12857.298657
9.976073,28,12859.943023
9.976802,29,12861.349951
9.912934,52,12865.314413
9.899384,51,12869.21751
9.971754,26,12870.473386
9.942289,42,12873.873585
9.867816,62,12878.323439
9.998358,7,12878.685085
9.879771,61,12883.072565
9.981489,26,12884.356552
9.979019,26,12886.892976
9.981567,23,12888.03237
9.962389,33,12891.005733
9.918701,43,12893.204735
9.968292,30,12895.953877
9.977466,25,12897.180274
9.966058,29,12899.871757
9.950492,40,12901.902519
9.963816,36,12905.011681
9.987042,18,12905.926517
9.958659,31,12908.76824
9.983791,19,12909.777163
9.999316,5,12910.016005
9.936375,51,12913.965882
9.994409,16,12914.778514
9.979184,32,12916.363686
9.99515,14,12918.367395
9.996482,10,12918.90465
9.925314,41,12920.977557
9.99305,15,12923.060736
9.978572,22,12924.141222
9.934592,45,12927.724655
9.987887,19,12928.683477
9.9891,16,12929.506495
9.933758,41,12932.925906
9.971802,30,12934.41493
9.993504,13,12936.419304
9.985768,28,12937.781768
9.972131,29,12939.258685
9.985526,20,12941.541863
9.961401,39,12943.549567
9.990106,16,12945.656356
9.933885,49,12948.176945
9.997534,10,12949.984724
9.982626,25,12951.19455
9.897667,51,12955.144461
9.996162,9,12955.613204
9.973045,28,12956.966178
9.956886,39,12960.226415
9.958408,38,12963.466667
9.922458,50,12966.056576
9.997291,10,12966.560435
9.970002,25,12969.149706
9.891776,83,12974.534783
9.968557,31,12977.361947
9.987132,17,12978.213414
9.965956,31,12979.753367
9.939523,36,12982.859926
9.916824,55,12986.985807
9.973527,28,12988.367251
9.934196,36,12991.477428
9.998167,8,12991.872429
9.990258,15,12992.656372
9.964312,30,12995.439708
9.963611,33,12997.085663
9.973925,27,12999.587351
9.885968,53,13002.3165
9.982822,24,13004.807381
9.963397,36,13006.632864
9.960835,34,13009.658099
9.954929,35,13011.410635
9.959021,34,13014.432719
9.9848,23,13015.553808
9.948572,37,13018.734599
9.890286,54,13022.811938
9.951706,51,13026.710544
9.926141,48,13029.217711
9.95189,32,13032.133825
9.938608,42,13034.298451
9.90807,43,13037.792003
9.996355,9,13038.275295
9.89648,49,13042.048793
9.971296,26,13043.313095
9.995799,12,13045.219925
9.996769,9,13045.703709
9.969101,27,13047.045058
9.930071,53,13051.049152
9.967078,28,13052.422071
9.99531,12,13054.37571
9.95633,36,13056.205453
9.969495,30,13059.014775
9.961652,35,13060.808875
9.937096,47,13064.550367
9.991903,15,13065.342481
9.988839,18,13066.268733
9.967237,30,13069.074875
9.965633,39,13072.347902
9.991816,16,13073.185059
9.899578,52,13077.189461
9.985935,19,13078.151181
9.987613,18,13079.069408
9.950572,43,13082.603214
9.936305,37,13084.481407
9.96332,30,13087.267649
9.885179,54,13091.381728
9.894223,60,13095.753663
9.977671,27,13097.096435
9.997156,7,13097.472995
9.949819,34,13100.474977
9.973445,29,13101.895264
9.997989,7,13102.27
9.981569,25,13104.79232
9.990169,20,13105.77062
9.833797,73,13110.67271
9.932665,48,13114.41297
9.992601,15,13115.171239
9.974062,45,13118.800652
9.999,4,13118.99139
9.991961,15,13119.779508
9.967553,28,13122.434371
9.980496,22,13123.516432
9.972706,31,13125.064253
9.904197,49,13128.877774
9.998955,5,13129.123869
9.994428,14,13129.841687
10.0,1,13129.843593
9.939618,57,13134.054619
9.982853,22,13136.441607
9.947144,37,13138.310626
9.991836,16,13140.440136
9.998034,6,13140.730021
9.938187,38,13142.650075
9.977924,23,13145.107197
9.902923,60,13149.402616
9.936767,42,13151.573952
9.99568,11,13152.122431
9.9702,28,13154.81899
9.967848,33,13156.487135
9.916898,55,13160.603812
9.996123,9,13161.076382
9.986934,21,13163.428892
9.992413,15,13164.20268
9.934369,43,13167.724031
9.931148,47,13170.147913
9.959906,35,13173.213201
9.926096,55,13177.339304
9.928854,48,13179.88826
9.94827,40,13183.252497
9.903474,45,13186.876815
9.991313,14,13187.615871
9.967805,27,13188.944194
9.885176,52,13192.95037
9.98936,18,13193.847045
9.916331,46,13197.513245
9.995779,13,13198.201971
9.944308,37,13201.392195
9.919784,52,13205.398605
9.915749,49,13209.253547
9.931175,47,13211.699054
9.938061,43,13215.198885
9.962065,70,13220.011142
9.952721,40,13223.349722
9.974845,28,13224.721334
9.986023,20,13225.721198
9.944803,45,13229.354221
9.980867,20,13230.359433
9.986213,20,13232.676277
9.955701,40,13234.711022
9.9889,20,13237.012278
9.996249,10,13237.511916
9.977116,30,13238.998567
9.977103,22,13241.411409
9.930642,51,13244.069733
9.987402,19,13246.291724
9.961835,30,13247.770264
9.975134,25,13250.287999
9.876096,64,13254.832757
9.996531,11,13255.403421
9.995152,10,13255.908036
9.999117,4,13256.106252
9.950065,42,13259.553763
9.951243,33,13261.222117
9.928381,46,13264.869719
9.945238,40,13268.239295
9.970127,34,13269.984464
9.957821,34,13272.985781
9.970313,39,13274.948702
9.981648,26,13277.503379
9.99907,4,13277.71137
9.901908,50,13280.294582
9.967136,32,13283.224156
9.991849,18,13284.151229
9.989072,19,13286.404999
9.969514,30,13287.913821
9.925729,54,13291.973782
9.976363,24,13293.136104
9.996095,11,13293.701745
9.959407,37,13296.879174
9.921211,52,13300.772883
9.97185,32,13302.357423
9.989577,16,13304.481797
9.975089,23,13305.609293
9.93219,40,13308.929189
9.970968,32,13310.544758
9.899459,55,13314.664448
9.898717,58,13318.948364
9.987352,22,13320.045738
9.978666,25,13322.577365
9.979513,25,13323.822997
9.986666,23,13324.959377
9.992266,26,13327.533989
9.932273,45,13329.846541
9.966819,33,13332.7765
9.996736,11,13333.356425
9.869003,56,13337.49944
9.960221,40,13340.799798
9.98412,18,13341.706801
9.957613,45,13345.32183
9.982162,26,13346.606314
9.965731,35,13349.660107
9.931484,45,13351.948667
9.983037,23,13354.347676
9.958051,40,13356.379578
9.986672,21,13358.711626
9.982201,21,13359.805735
9.949458,33,13361.460369
9.974299,27,13364.112342
9.948275,41,13366.226464
9.979098,26,13368.785688
9.944146,52,13372.783631
9.914622,55,13376.892393
9.979107,23,13378.0312
9.905826,58,13382.290864
9.963719,49,13386.115612
9.875061,53,13388.849873
9.927267,49,13392.696204
9.851824,58,13396.956749
9.976813,24,13398.157071
9.95538,47,13401.854001
9.969983,25,13404.345507
9.941922,41,13406.461275
9.941485,45,13410.103574
9.99531,13,13410.804791
9.939032,41,13414.23795
9.996994,9,13414.680736
9.979573,24,13415.842796
9.998241,7,13416.198306
9.853822,77,13422.640552
9.950474,35,13424.417535
9.947246,41,13427.785183
9.999847,2,13427.852832
9.946901,38,13429.777084
9.94119,43,13433.261161
9.979384,30,13436.058025
9.987116,20,13437.06349
9.969333,32,13438.672048
9.960243,43,13442.154481
9.96041,40,13445.506732
9.998867,5,13445.734854
9.979417,26,13446.997491
9.980111,29,13449.656751
9.983473,23,13450.804415
9.953571,38,13454.047922
9.997027,10,13454.548692
9.932204,40,13456.554844
9.90027,47,13460.291335
9.986504,24,13461.459434
9.9919,15,13463.549608
9.991732,18,13464.463175
9.99535,11,13465.017855
9.948476,33,13467.941957
9.96252,32,13469.537661
9.986583,22,13470.614858
9.91826,46,13474.261189
9.929212,49,13478.103477
9.986748,21,13479.174024
9.88166,59,13483.493244
9.8252,70,13488.308265
9.986169,22,13490.69011
9.975836,30,13492.156164
9.992538,13,13492.8621
9.986481,25,13495.390757
9.91081,57,13499.595865
9.941346,41,13501.669052
9.986324,23,13504.078077
9.997541,7,13504.403651
9.957592,45,13506.714648
9.993567,14,13508.769293
9.956715,37,13510.694258
9.985381,26,13513.26248
9.998645,6,13513.535507
9.934327,39,13515.500063
9.913075,63,13519.982115
9.908532,53,13524.042717
9.973098,33,13527.010789
9.883142,84,13540.747962
9.988873,18,13541.667284
9.949367,44,13545.213352
9.977631,22,13546.299954
9.983274,20,13548.607308
9.946908,41,13550.718154
9.992333,15,13551.511042
9.84586,57,13555.735679
9.89337,49,13559.584002
9.940971,45,13563.185658
9.985282,21,13564.226851
9.994093,17,13565.075392
9.977381,22,13567.44633
9.995646,11,13568.014339
9.963423,32,13569.667903
9.884934,58,13573.914223
9.917922,56,13578.105511
9.94968,33,13581.07064
9.938747,42,13583.185682
9.967581,36,13586.269743
9.989138,18,13587.186557
9.970936,26,13589.749553
9.986584,21,13590.803039
9.960246,31,13592.316294
9.991616,15,13594.406873
9.986277,22,13595.509326
9.984418,20,13596.53414
9.972626,26,13599.107106
9.997832,11,13599.724634
9.983462,25,13600.948912
9.966728,29,13603.691083
9.954933,41,13605.769873
9.994616,13,13607.767173
9.986191,22,13608.836755
9.917187,45,13612.427677
9.90398,58,13616.658311
9.872889,57,13619.584378
9.992119,16,13621.682183
9.87058,60,13626.010389
9.971669,33,13627.672085
9.951273,58,13631.837045
9.960911,33,13634.794716
9.951085,39,13636.759534
9.949297,38,13639.998812
9.981589,21,13641.030503
9.96581,29,13643.783375
9.984488,18,13644.708773
9.988864,15,13645.472826
9.936546,55,13649.61409
9.968305,31,13651.139497
9.993645,18,13653.343508
9.992732,14,13654.073105
9.98747,20,13655.093714
9.979985,27,13657.752073
9.996478,10,13658.284969
9.992998,14,13659.018187
9.83352,68,13663.791587
9.973967,28,13665.208565
9.924167,43,13668.735613
9.992015,16,13669.53909
10.0,1,13669.551298
9.941146,35,13672.614403
9.986732,21,13673.660562
9.995255,15,13675.71771
9.991221,18,13676.622848
9.964056,36,13678.416376
9.977598,27,13681.063262
9.998151,7,13681.424374
9.992773,16,13682.229978
9.970127,32,13685.115002
9.965106,27,13686.434905
9.954512,49,13690.255989
9.977407,24,13691.427176
9.989012,18,13693.668044
9.963261,36,13695.479616
9.955826,36,13698.598969
9.998193,7,13698.970976
9.961599,58,13703.259615
9.991461,13,13703.960759
9.991531,21,13705.031542
9.985176,19,13706.014349
9.807571,66,13711.9734
9.977769,23,13713.131797
9.970822,33,13714.818871
9.94019,39,13718.101725
9.960166,34,13721.142139
9.955016,37,13723.002754
9.998123,8,13723.387581
9.996288,11,13723.95712
9.998713,6,13724.273577
9.872425,58,13728.522223
9.884923,52,13732.532039
9.983279,22,13734.926422
9.984541,23,13736.058407
9.918336,48,13739.842092
9.939619,37,13741.69374
9.959029,38,13744.938266
9.90602,67,13749.617411
9.92486,50,13753.542532
9.97297,24,13754.721569
9.930577,43,13758.249061
9.993783,13,13758.907426
9.992766,17,13759.769825
9.928399,47,13763.48407
9.982716,19,13764.432272
9.953716,31,13767.295591
9.979168,28,13768.666108
9.926336,52,13772.652086
9.947696,47,13776.376145
9.997928,8,13776.782136
9.949503,44,13779.030723
9.995062,15,13781.054435
9.913162,65,13785.64875
9.955261,38,13787.571731
9.952421,38,13790.76296
9.993655,15,13791.532361
9.945192,38,13794.747849
9.931666,43,13796.976886
9.998731,5,13798.511375
9.987958,20,13799.525113
9.949034,47,13803.254259
9.925735,44,13805.494846
9.982135,23,13807.941139
9.972096,26,13809.237299
9.974941,26,13810.518879
9.958534,36,13813.591228
9.963347,30,13815.074452
9.886054,48,13818.841121
9.953854,35,13821.923329
9.943784,42,13824.071841
9.993555,14,13826.111098
9.950101,40,13828.132099
9.981833,26,13830.692248
9.930267,50,13833.241547
9.956518,39,13836.545109
9.996701,11,13837.125732
9.962529,33,13840.045121
9.962724,36,13841.859386
9.980579,24,13844.380004
9.980085,26,13845.658742
9.99442,12,13846.303941
9.967225,33,13849.218498
9.92376,40,13851.234462
9.995231,14,13853.245638
9.904155,47,13855.670727
9.970248,38,13858.922474
9.925676,46,13862.631047
9.949894,43,13864.868369
9.993447,17,13867.009646
9.995867,11,13867.593595
9.903607,48,13871.412684
9.945772,67,13876.073964
9.924324,43,13878.262505
9.952541,42,13881.689769
9.886866,53,13885.747906
9.992596,14,13886.459843
9.99972,3,13886.611493
9.917917,54,13890.667536
9.989178,22,13891.743407
9.979667,32,13894.659573
9.995156,10,13895.194781
9.950592,36,13897.008125
9.947507,40,13900.383048
9.946437,35,13903.422373
9.983228,25,13904.637411
-0.99447,87,13910.190774
9.913046,51,13914.111555
9.908708,60,13918.448629
9.918148,43,13921.969902
9.940827,36,13923.802313
9.989311,17,13925.967191
