#{"t_start": 1618914779.2449338, "env_id": "JSBSim-v1"}
r,l,t
11.8209,25,20969.319104
14.368916,28,20970.712349
13.31176,16,20971.511476
5.014469,12,20972.12502
12.781183,45,20983.867157
12.000774,32,20986.756215
14.435989,51,20989.435209
11.223263,60,20993.77426
10.877352,12,20995.712925
6.751612,23,20996.846131
5.807354,27,20998.145696
10.628477,29,21000.90938
5.873853,17,21001.767991
10.72612,9,21002.206957
8.804383,56,21006.401572
11.520145,42,21009.858752
10.933771,13,21010.547952
5.743537,13,21011.258134
12.381476,66,21015.919556
6.160634,67,21020.613535
7.495778,99,21028.074792
11.238208,62,21032.544377
10.664337,57,21036.736832
10.037438,36,21038.586133
11.60141,29,21041.313858
12.386742,41,21043.439874
10.9953,29,21046.155397
7.797416,15,21046.923623
6.643855,36,21048.732888
7.762946,37,21051.922221
9.960009,22,21053.012392
11.620843,49,21056.865483
13.386103,49,21060.612363
5.555884,43,21064.148087
12.479892,30,21065.63798
4.767234,69,21070.437367
7.439282,43,21073.974928
8.100681,39,21075.984415
13.899443,100,21083.471771
7.277187,52,21087.458725
7.310853,25,21088.714322
8.643936,59,21093.046221
13.896169,29,21095.797293
7.704874,26,21097.076388
9.290565,1,21097.078512
13.145084,28,21098.471925
6.684811,48,21102.269589
13.183447,34,21105.269007
9.735576,55,21109.411887
8.102629,46,21111.771143
9.441147,1,21111.773257
13.190686,27,21114.363741
13.267592,57,21118.578751
13.890455,21,21119.636619
12.71865,9,21120.08347
6.250806,17,21120.940052
12.9562,48,21124.69865
8.271636,51,21128.665331
14.877027,15,21129.456952
3.519574,111,21137.521822
9.989408,23,21138.64435
12.654715,57,21142.883669
12.795414,34,21145.903078
13.993813,18,21146.799821
12.854929,44,21150.349497
9.691306,41,21152.457364
5.159676,40,21155.810333
14.094142,41,21159.200921
8.923469,35,21160.959432
5.587583,14,21161.702426
13.820401,25,21164.211571
9.909941,50,21166.801655
11.913567,19,21169.052757
12.156285,28,21170.454917
12.432562,9,21170.902773
5.124759,21,21173.254432
9.933585,28,21174.652009
12.627856,76,21179.78692
8.040792,3,21179.908063
12.257421,12,21181.841783
6.092437,46,21184.227829
13.046738,22,21186.640137
10.731176,36,21188.447372
-11.146148,189,21202.106996
10.027942,27,21204.717517
14.05152,74,21209.621078
9.621091,52,21212.327924
5.860033,56,21216.523271
6.224288,17,21218.699715
11.004507,45,21221.006401
10.879918,32,21223.894464
5.666321,36,21225.733564
11.136504,35,21228.788677
12.335582,20,21229.811027
11.800066,33,21232.75683
10.500306,9,21233.243433
12.495339,36,21235.054591
14.54924,19,21237.323582
11.686161,33,21239.013144
13.593203,33,21242.003887
11.193896,14,21242.730858
10.494925,30,21244.2014
8.510101,71,21250.381111
8.112082,4,21250.594767
5.928349,23,21251.726577
6.034057,30,21253.241322
13.670445,52,21257.259851
14.466317,46,21260.950655
5.754891,15,21261.732158
14.172651,39,21265.00243
14.958289,19,21265.955251
12.435108,42,21269.431593
11.070056,28,21270.783813
9.182299,67,21275.478617
10.596719,42,21278.952602
12.708693,38,21282.194958
6.227042,15,21282.955299
10.799533,43,21285.170022
13.563505,12,21287.102055
10.759593,10,21287.638736
12.844729,48,21291.432254
13.799569,63,21295.948787
8.966284,34,21297.680144
14.666509,27,21299.04965
8.431959,20,21301.361987
11.460554,22,21302.465305
8.487256,33,21305.434044
13.04888,36,21307.227759
9.755914,21,21309.576096
11.416177,46,21311.95968
13.700903,61,21316.377894
7.083738,17,21317.237085
14.049302,26,21319.822478
6.264201,11,21320.368547
13.977343,19,21321.33339
12.817663,21,21323.690471
12.789182,7,21324.02974
11.016381,49,21327.900022
14.594921,40,21330.003055
7.614969,21,21332.35676
11.610712,53,21335.095922
8.856266,33,21338.084998
6.999772,37,21339.952205
5.223479,58,21344.239036
6.383614,7,21344.611387
5.065426,40,21347.939265
8.506293,36,21351.036287
8.428841,38,21352.948726
4.761028,80,21358.212984
11.296996,17,21360.334752
13.939189,38,21362.283266
8.065098,52,21366.278028
10.254764,69,21371.015269
13.293083,17,21373.201024
14.535043,90,21378.905676
14.160485,34,21380.632248
14.648114,29,21383.380432
11.111311,29,21384.828684
8.54791,20,21387.13319
5.106942,32,21388.782542
9.576053,34,21391.81424
13.659857,47,21394.230133
6.631579,60,21398.59521
14.572595,11,21400.483693
9.903615,1,21400.485818
6.430453,37,21402.37095
11.005123,33,21405.374958
13.60034,6,21405.662539
7.537245,66,21410.327553
8.156165,58,21414.57042
7.49921,7,21414.927341
6.38454,8,21415.354536
11.818055,13,21416.035565
12.24198,50,21419.93597
13.361254,23,21421.080119
5.595808,6,21421.364851
13.597128,42,21424.838985
8.323638,30,21426.336069
10.734897,17,21428.504747
7.253133,43,21430.726897
14.079295,36,21433.831604
5.027001,18,21434.747494
12.11411,51,21438.72575
0.37341,107,21446.5832
14.446947,56,21450.795849
14.13678,44,21453.029376
5.821205,33,21455.968306
13.0937,5,21456.217692
6.56446,37,21458.065471
14.619849,33,21461.034273
13.726577,2,21461.089276
6.590071,24,21462.263508
8.59053,28,21464.952192
12.600827,36,21466.794724
5.258754,47,21470.503963
5.360217,37,21473.655055
6.185944,94,21479.616704
9.668182,11,21480.20446
5.041173,1,21480.206534
7.461926,15,21482.26955
4.969611,35,21484.045063
13.702055,14,21484.793165
9.333456,31,21487.624507
5.666958,28,21489.014664
12.560761,31,21491.858953
5.874327,27,21493.188953
5.591195,40,21496.521277
-6.89619,152,21506.793173
11.53867,7,21507.129918
11.146054,46,21510.751064
6.056733,30,21512.248274
7.825584,14,21514.247873
6.108154,44,21516.523179
12.166849,30,21519.341367
13.848782,26,21520.619928
6.101109,50,21524.517202
5.48228,37,21527.688579
13.364455,27,21529.015002
11.184249,52,21533.015149
10.578271,35,21534.774295
10.835935,19,21537.029568
11.876516,27,21538.358244
13.455029,40,21541.745838
7.014526,36,21543.580508
6.814805,12,21544.192053
5.704994,26,21546.747309
11.714465,22,21547.83706
14.495155,28,21550.505146
11.872204,36,21552.31567
14.486898,58,21556.576946
6.807543,46,21560.242366
13.542262,51,21564.192701
12.09106,8,21564.607989
13.126366,31,21566.185747
6.800776,9,21566.655342
12.642982,17,21568.860828
7.552821,25,21570.107651
11.245349,42,21573.581756
11.132081,18,21574.498572
14.767391,37,21577.698314
7.366301,17,21578.557987
10.397614,36,21580.374285
13.456707,20,21582.654702
14.280157,44,21584.901234
11.687255,25,21587.453735
6.147597,25,21588.677236
8.306818,23,21591.111589
11.385552,51,21593.753476
8.217925,27,21596.383569
10.945652,35,21598.14864
12.852103,39,21601.449962
10.916525,35,21603.19339
11.320601,12,21605.146137
0.139188,85,21610.654583
10.479428,24,21611.85583
12.441985,33,21614.789969
8.162796,9,21615.24793
7.05749,49,21619.081832
13.292996,62,21623.506904
8.806281,38,21625.478988
10.844471,38,21628.737889
9.805476,53,21632.771294
10.235273,18,21633.667411
-4.068611,104,21641.366283
12.355347,32,21642.946518
13.771323,11,21643.53106
12.975585,30,21646.308753
10.7013,20,21647.290656
14.648675,31,21650.101259
5.763076,33,21651.743181
9.84234,28,21654.420132
6.343112,19,21655.379307
6.911017,28,21656.758639
12.838899,42,21660.222497
13.25423,33,21661.883676
10.346587,27,21664.496851
8.657884,6,21664.81816
13.424752,25,21666.061792
6.890662,16,21668.197293
5.45628,42,21670.324297
11.112046,13,21671.022509
7.186736,44,21674.555623
6.48474,80,21679.811687
8.935702,22,21682.211291
0.828682,134,21691.54651
5.196183,62,21701.949554
12.873897,30,21703.431658
9.26429,40,21706.766584
10.04581,51,21710.710794
11.681344,17,21711.563975
11.609228,20,21712.614016
7.766892,16,21714.755568
10.976356,37,21716.630311
11.44051,43,21720.130489
14.638997,45,21723.767522
13.589611,43,21725.955848
11.375282,12,21726.601019
5.145114,20,21728.908551
14.554077,109,21735.554451
11.6266,23,21738.001759
14.843307,35,21739.791587
8.685256,45,21743.440967
9.654514,14,21744.194371
10.413673,17,21745.046062
13.088853,16,21747.174118
13.339665,46,21749.554357
10.288124,34,21752.560405
9.965251,29,21753.98702
8.117886,54,21758.100181
6.895852,52,21762.062236
11.969966,32,21764.959412
14.644383,41,21767.0468
11.581876,43,21770.530531
10.928815,11,21771.090684
6.820411,14,21771.803981
13.283563,33,21774.785287
12.558529,37,21776.625781
13.346146,34,21779.69906
9.304669,19,21780.637125
11.50488,22,21783.057384
13.235979,50,21785.678653
8.517659,30,21788.499447
11.664599,29,21789.921137
7.888172,10,21790.461732
10.512695,25,21792.986529
8.444666,46,21796.669717
14.183884,1,21796.671959
11.46822,20,21797.680036
9.493555,33,21799.367697
0.790644,145,21810.597481
12.022471,34,21812.307606
5.417533,39,21815.574442
5.921065,50,21819.47612
5.900671,19,21820.440202
13.213169,47,21824.177224
12.766487,40,21826.213819
6.322606,37,21829.393369
11.55742,52,21833.374308
6.827752,43,21835.574096
9.418986,36,21838.728272
11.343592,39,21840.734851
7.716665,25,21843.28974
13.092762,36,21845.107945
8.303367,37,21848.325268
6.320179,35,21851.413828
10.519714,37,21853.286644
8.904402,36,21856.398623
10.855822,34,21858.097001
9.483606,19,21859.038126
9.931706,39,21862.345188
5.003549,21,21863.388861
7.687193,59,21867.727173
8.052986,12,21869.622032
11.493473,21,21870.680974
13.480555,29,21872.090379
11.269522,39,21875.35328
8.298619,30,21876.846473
10.462768,21,21879.209831
9.512372,58,21883.485903
7.6406,36,21885.306625
9.363338,16,21886.111004
10.305835,72,21892.304575
12.234799,17,21893.160987
10.88485,24,21894.359775
5.912513,33,21897.30438
11.52752,25,21898.542071
8.88603,8,21898.986608
5.718444,29,21901.744696
5.301173,67,21906.466495
14.023663,32,21908.080681
11.974927,89,21915.061709
14.13178,41,21917.160814
13.952814,37,21920.338855
8.316222,36,21922.188411
8.805561,1,21922.190571
12.955136,29,21924.929927
14.601449,34,21926.64911
13.022992,26,21929.208934
11.362578,16,21930.022126
14.586691,26,21931.310091
9.32741,50,21935.235973
14.080627,34,21938.274301
-3.135302,126,21947.159992
5.326708,9,21947.627143
8.457827,31,21949.174073
8.732332,22,21951.55965
14.451027,56,21955.712117
10.03786,37,21957.597853
10.393986,7,21957.936249
11.815988,20,21960.209234
5.116725,24,21961.376197
8.263877,41,21964.804225
10.038502,39,21966.81412
9.17049,42,21970.299095
12.557504,38,21972.225109
11.61489,17,21974.399516
12.716825,37,21976.294756
9.215284,27,21978.917757
14.878177,16,21979.74069
5.794744,48,21983.5439
14.825531,29,21984.967456
12.648069,30,21987.735805
8.853715,7,21988.096877
7.590881,43,21990.382807
8.563144,42,21993.884328
14.66478,30,21996.657843
6.143449,24,21997.815368
8.794046,16,21998.616326
13.015048,35,22001.693447
6.48861,32,22003.305018
11.726694,49,22007.156071
-0.401697,101,22014.693379
13.435519,12,22015.327394
7.512134,30,22016.808215
7.162401,14,22017.556359
13.976201,46,22021.23001
9.627345,52,22025.256295
14.584873,24,22026.450169
8.13335,51,22030.406163
11.042101,57,22034.655008
7.693292,43,22038.158275
10.583232,34,22039.848371
7.37427,93,22046.944253
7.471202,12,22047.565837
12.571534,36,22049.415939
5.421016,19,22051.674309
11.669727,56,22055.827502
13.259719,52,22058.532997
12.199706,27,22061.119693
5.913912,54,22065.23304
1.473824,98,22071.332707
11.284078,61,22075.742523
5.877451,39,22079.057003
6.647024,30,22080.551622
12.438969,7,22080.901359
14.688087,26,22083.493236
5.638971,51,22087.429484
13.784629,24,22088.598797
13.811953,31,22090.137342
12.048639,24,22092.635097
8.121573,31,22094.174873
8.376222,36,22097.309159
10.132591,13,22098.015199
8.315483,56,22102.203153
12.302331,48,22106.029329
14.266592,22,22107.142342
12.324726,14,22107.866248
8.753775,24,22110.284585
10.44832,21,22111.320265
10.143965,19,22112.261376
10.23564,38,22115.476358
13.17706,18,22116.388933
10.607052,20,22117.398359
7.473919,33,22120.362245
12.014967,44,22123.91428
9.579138,39,22125.91197
10.787536,21,22128.267806
6.452371,102,22134.492629
14.441851,15,22135.270049
11.510035,5,22135.491556
11.813431,12,22137.436696
13.749095,50,22140.08084
7.333853,17,22142.262565
11.045769,18,22143.157452
11.135746,1,22143.159566
6.021415,69,22147.902387
11.67318,51,22151.847383
9.987764,18,22152.74258
14.861853,37,22155.905526
9.65005,30,22157.424081
7.119414,35,22160.467075
13.67798,30,22161.98644
5.361706,29,22164.738252
6.639412,8,22165.157661
11.216,45,22168.811563
14.869346,32,22170.433426
13.778428,28,22171.821416
10.511123,33,22174.768654
14.609497,37,22177.96381
13.981706,64,22182.50565
14.050572,42,22184.659039
6.791502,52,22188.681726
11.834123,36,22191.794113
7.063396,1,22191.796271
12.648552,50,22194.418516
8.897104,30,22197.236226
11.844897,18,22198.166789
11.47265,2,22198.249857
5.722401,50,22202.19663
10.058573,47,22205.90043
10.052379,6,22206.198188
9.983086,44,22208.470431
8.133883,20,22210.785641
11.537315,38,22212.72511
11.108867,27,22215.3859
10.226974,42,22217.518655
10.991728,56,22221.721641
8.529855,46,22225.396761
6.795152,13,22226.090361
13.243654,35,22229.202146
9.078305,36,22231.066702
9.678736,5,22231.308452
6.114043,22,22233.690994
11.698201,19,22234.659753
8.624008,44,22238.233727
7.319907,52,22242.253011
5.674727,69,22247.008701
10.958911,17,22247.878576
7.535096,41,22251.252894
7.729037,53,22253.987598
6.800883,23,22256.412864
11.708522,23,22257.547961
8.507425,30,22260.314537
9.879372,13,22261.00886
11.451292,20,22261.992285
10.265901,50,22265.901811
14.321452,43,22269.407346
5.124745,33,22271.060378
8.080966,18,22271.984919
12.530622,15,22274.072582
10.407981,54,22276.87847
14.106324,22,22279.253276
5.548918,28,22280.633202
14.877338,11,22281.211856
8.833805,30,22284.019908
13.662767,58,22288.283197
11.406833,45,22290.645448
13.85578,45,22294.248997
5.918459,38,22297.47965
6.297838,20,22298.494072
11.481523,49,22302.356613
13.899575,32,22303.936022
14.474116,29,22306.690666
10.993473,19,22307.63564
7.23325,41,22311.060921
8.930523,40,22313.128618
11.672142,38,22316.39086
7.370378,26,22317.674724
11.868422,4,22317.881183
11.765593,34,22320.868243
8.374273,56,22325.045011
11.868126,11,22325.605775
0.773903,107,22333.400928
12.974655,31,22334.969459
10.345671,24,22337.457769
9.151313,16,22338.276657
14.319273,22,22339.373718
13.093497,34,22342.400671
5.38403,26,22343.6615
5.183381,11,22344.224944
14.40843,8,22344.646627
7.861075,11,22346.496056
5.397874,10,22347.000659
7.442221,19,22347.941702
10.319717,38,22351.201799
12.161237,35,22353.001375
9.503047,16,22353.808792
11.706084,45,22357.432348
6.363829,44,22360.991266
13.268941,14,22361.73518
11.366583,21,22362.781269
10.559593,14,22364.81913
12.174197,24,22366.024706
11.136956,23,22367.181828
11.137916,30,22369.990324
5.59829,55,22374.147417
6.693811,61,22378.566403
12.560906,33,22380.267938
9.253032,56,22384.459204
5.808489,31,22386.030231
12.262927,19,22388.270977
1.185868,107,22394.808494
12.669935,18,22397.007566
12.397662,17,22397.879357
14.825715,45,22401.520732
6.774075,48,22403.975223
1.534736,140,22422.160745
13.108204,42,22424.283343
5.111303,40,22427.610286
14.448155,14,22428.354043
14.044888,34,22431.338987
14.491436,31,22432.881187
12.005812,20,22433.858549
5.685399,31,22436.708305
11.508304,23,22437.833264
12.928496,46,22441.4602
12.757354,1,22441.462333
8.586152,23,22442.620028
13.14162,28,22445.31873
14.579065,39,22447.293254
11.871751,74,22453.592807
9.032357,23,22454.743224
7.877834,23,22455.860993
6.636402,15,22456.622934
6.158022,70,22462.773373
14.166242,6,22463.087206
11.720259,38,22465.012084
8.601898,26,22467.56565
14.101239,36,22469.412897
8.193748,18,22471.62368
11.077825,33,22473.285202
11.137797,29,22474.702758
14.572478,46,22478.393344
6.346654,35,22481.475041
10.037119,29,22482.884365
14.023282,17,22483.734553
6.465286,31,22486.592547
8.329352,18,22487.490564
14.180194,9,22487.966235
11.492184,39,22491.266292
14.38676,67,22495.938828
14.019922,15,22496.728604
10.785864,27,22499.358105
9.594961,14,22500.110016
9.469005,4,22500.280122
11.945769,37,22503.45795
14.045022,53,22506.192673
9.351944,31,22509.01496
10.521033,23,22510.140693
13.892005,29,22512.866911
9.325022,22,22513.946119
13.598988,42,22517.392033
11.329876,46,22519.78647
14.440718,18,22521.986167
5.608437,17,22522.836957
11.134399,19,22523.807469
9.681407,16,22524.614744
13.002124,39,22527.933299
14.536513,29,22530.690102
7.80706,33,22532.351286
1.986012,148,22542.417658
11.734143,19,22544.689477
8.93833,12,22545.327525
14.015155,32,22546.949651
14.296785,59,22551.25301
11.135524,23,22553.696411
9.225568,27,22555.005027
6.937568,42,22558.477663
7.729785,36,22560.340633
13.137233,19,22562.613177
12.591276,31,22564.171131
1.426757,98,22571.560162
11.992967,18,22572.487473
9.154139,14,22573.207158
14.198326,21,22574.250783
10.981546,36,22577.394951
6.813583,50,22581.31872
12.591683,8,22581.732677
6.129798,10,22582.233844
8.121097,37,22585.424514
11.410984,15,22586.196005
6.17903,35,22587.977101
5.179927,22,22590.321517
9.904667,19,22591.297391
12.984898,35,22594.381616
7.01647,34,22596.078972
6.690626,43,22599.612659
12.666334,22,22600.694289
5.873513,38,22603.889328
13.262198,23,22605.042442
6.627355,12,22605.685998
5.426197,27,22608.282433
12.871766,35,22610.041947
7.323518,7,22610.419249
10.738172,35,22613.517792
9.766782,13,22614.2185
14.530285,23,22615.36102
12.649696,36,22618.453023
13.665614,24,22619.69877
12.617024,30,22622.51031
13.209324,28,22623.909936
8.390545,66,22628.533905
11.738066,24,22631.022852
10.333153,38,22632.982312
9.47936,23,22635.409763
13.064451,35,22637.193016
7.655837,15,22637.948588
11.345044,29,22640.705865
13.468563,17,22641.573251
5.936875,43,22645.10661
11.045784,5,22645.375886
5.571791,29,22646.829221
8.201333,45,22650.480996
12.816811,47,22654.227504
9.568464,35,22655.976322
12.004484,44,22659.5347
7.686563,17,22660.378438
11.943382,22,22662.771996
13.961515,20,22663.788143
14.306872,37,22666.987081
9.988787,35,22668.767865
9.21448,10,22669.285425
12.711777,16,22670.096736
12.607198,29,22672.824044
10.880414,16,22673.635182
10.420532,45,22677.273286
11.22272,28,22678.659013
13.912076,27,22681.315565
10.825386,52,22685.330889
9.743215,33,22686.987262
14.680158,33,22689.906797
5.096427,29,22691.331164
11.131188,39,22694.582929
6.113113,39,22696.567871
11.564367,21,22698.921547
8.071413,30,22700.399709
9.118735,47,22704.145126
12.870657,43,22706.335573
13.764274,23,22708.77812
6.264641,62,22713.271527
11.179669,28,22714.643319
6.979236,19,22716.907705
12.217021,43,22719.110078
9.899655,59,22723.467095
9.284762,45,22727.120218
10.37273,37,22728.996746
13.075832,24,22731.477453
11.485116,46,22735.159802
11.818594,4,22735.356739
13.732244,34,22737.092092
6.469994,26,22739.604409
12.68001,48,22742.115426
14.629315,31,22744.993716
9.93361,44,22747.284687
6.609272,18,22749.505573
3.140899,111,22756.262493
7.44105,28,22758.979277
5.798427,50,22762.880686
0.68479,156,22773.400791
11.523993,38,22776.606234
13.05491,23,22777.730973
8.479388,40,22781.05664
5.101271,40,22783.085258
12.777165,42,22786.564349
10.617836,43,22790.079639
10.621834,33,22791.762738
5.507193,60,22796.12876
14.170441,14,22796.872122
10.588678,38,22800.130627
9.039074,20,22801.131285
8.694725,71,22805.99615
9.446918,37,22809.161636
13.366028,5,22809.389928
11.092606,46,22813.068178
9.5287,50,22815.706554
13.173822,36,22818.851891
13.086169,16,22819.691885
6.809931,20,22821.986814
5.66591,34,22823.702734
8.488847,14,22824.451504
14.646585,17,22826.642174
14.532393,13,22827.314367
9.67747,18,22828.207085
6.60975,32,22831.153542
10.518953,23,22832.285733
9.643226,32,22833.895852
7.475169,35,22836.964913
2.15773,115,22845.214293
6.412507,11,22845.774885
14.884043,24,22846.976562
9.761418,27,22849.643467
10.011784,48,22853.430553
12.818367,19,22854.397707
5.520043,29,22855.827001
7.76702,47,22859.612594
13.035833,17,22860.468293
8.727191,47,22864.203571
11.327268,39,22867.508792
7.295432,38,22869.421925
6.523233,8,22869.823783
8.821292,35,22872.906461
10.087975,58,22877.173385
9.449867,12,22877.815262
10.794712,40,22881.171974
5.612339,46,22883.54997
5.710617,18,22885.764935
11.368391,25,22886.988535
6.887205,60,22891.301038
8.062596,38,22894.532122
13.408734,57,22897.478184
9.870511,45,22901.1295
13.138095,18,22902.055247
10.561547,31,22904.920433
4.958656,44,22908.470657
6.098021,44,22910.733557
10.752362,27,22913.356974
10.42332,20,22914.373715
9.809328,50,22918.256044
14.020981,13,22918.956026
14.255802,13,22919.668356
10.894676,39,22922.969776
8.090212,19,22923.929826
10.146231,23,22925.092075
8.503021,20,22927.408766
13.979748,56,22931.577741
11.28217,35,22933.360298
8.223461,10,22933.857707
7.151392,99,22941.250446
14.455994,13,22941.953994
7.384749,42,22945.382791
12.637664,15,22946.15458
14.824148,54,22950.260049
11.247073,18,22951.19017
14.552817,25,22952.42239
14.746845,22,22954.825774
5.377306,14,22955.562381
11.945288,14,22956.294387
14.285681,47,22960.03105
8.955725,25,22961.244308
11.82525,32,22964.134294
14.787689,21,22965.186374
10.044026,32,22968.112644
14.519004,33,22969.792793
5.109024,31,22972.682978
12.047438,26,22973.966657
5.448711,17,22974.846761
11.641542,23,22977.289869
7.394244,56,22981.524405
9.179915,18,22982.431674
5.200132,64,22986.984937
14.787421,37,22988.841636
6.103416,24,22991.293836
7.983167,21,22992.341909
13.848074,14,22993.071548
13.8482,17,22995.2156
14.216232,20,22996.226295
14.981364,15,22996.989945
13.357587,29,22999.703142
5.078347,36,23001.54092
13.379473,25,23004.07302
10.53675,42,23006.206831
5.075928,44,23009.851465
12.8665,8,23010.268425
5.022055,28,23012.964342
7.378962,22,23014.073508
10.249667,23,23015.225485
10.403744,63,23019.727057
7.861927,27,23022.360558
8.506165,12,23022.969587
13.61622,16,23023.784157
9.664822,29,23026.556248
10.832331,54,23029.325491
11.828978,44,23032.857932
9.262821,9,23033.30397
9.866115,39,23036.601779
7.112107,13,23037.304802
12.261256,47,23040.970374
14.345033,13,23041.63896
7.712628,34,23043.343409
12.00212,41,23046.729889
14.639686,53,23050.771016
1.446709,149,23060.876549
7.726816,31,23063.717709
11.987133,10,23064.217601
8.414441,34,23065.936947
7.811845,21,23068.290118
14.15337,15,23069.080979
14.584538,43,23072.645826
13.926005,67,23077.301894
8.983518,1,23077.322572
12.229027,28,23078.702177
9.128871,38,23081.890869
14.915615,18,23082.780886
14.922016,5,23083.040517
12.017233,34,23086.048984
9.035474,52,23088.788317
11.86831,12,23090.719083
11.778319,54,23094.83475
9.431266,22,23095.923882
14.242725,18,23096.819705
11.714873,26,23099.387418
5.300256,41,23101.473148
7.069718,29,23104.221841
12.270166,34,23105.932389
7.169285,30,23108.736707
7.216709,32,23110.355022
12.125509,45,23113.934843
5.145791,51,23117.859672
14.296478,1,23117.861772
8.53033,19,23118.83098
12.298077,24,23120.014958
6.64978,39,23123.290143
5.308261,41,23135.212015
14.728567,25,23136.413165
5.205773,46,23140.100127
9.450043,1,23140.103966
14.799283,66,23144.713685
9.764512,10,23145.221312
8.564101,41,23148.646948
13.08939,19,23149.619004
1.90856,102,23155.853875
14.216033,31,23158.721812
11.575148,49,23162.603075
10.958415,22,23163.698441
7.950577,33,23166.637208
12.788718,65,23171.207922
13.791243,50,23173.819958
10.869096,21,23176.141241
1.314463,97,23182.154467
11.689893,35,23185.218811
6.349818,50,23189.111295
14.728023,57,23192.072263
14.55149,18,23194.282926
10.137683,20,23195.278926
14.229633,33,23198.249654
13.060497,17,23199.104236
8.755975,20,23200.116267
13.399063,48,23203.92033
6.445831,17,23204.788161
13.284987,44,23208.341768
6.608187,25,23209.549306
11.424181,61,23213.946275
9.373908,48,23217.743835
5.727475,23,23218.893252
-0.398765,91,23226.013393
9.118008,16,23226.822435
5.192413,14,23227.554878
12.597078,18,23228.485031
10.887791,22,23230.89341
5.01093,44,23233.163853
10.022128,15,23235.252657
10.502183,28,23236.640549
12.623439,15,23237.419505
12.187842,28,23240.121881
10.183481,21,23241.181149
7.948668,5,23241.417344
12.070075,41,23244.802261
6.992589,10,23245.320942
11.383831,23,23246.449027
5.688947,9,23246.905182
10.122963,68,23252.969131
14.783702,19,23253.922385
12.974833,11,23254.483999
9.898932,55,23258.59342
9.569298,19,23259.565129
14.071694,10,23260.071757
13.423279,56,23264.241241
12.647157,21,23266.610468
11.476671,26,23267.862669
11.005728,15,23268.638577
10.257647,53,23272.71143
5.14962,17,23273.574167
12.656974,18,23275.803365
9.00714,1,23275.80545
5.261422,27,23277.13405
13.686764,15,23277.923077
11.468432,17,23278.80744
11.572389,50,23282.590551
10.599517,42,23286.02202
7.26247,28,23287.397512
7.628281,41,23290.823038
5.079536,45,23294.456183
11.011872,41,23296.572625
5.230558,47,23300.318471
9.817676,25,23301.562999
12.145632,23,23304.015559
13.520827,31,23305.579873
5.579674,9,23306.059866
8.699752,38,23309.356605
11.468947,15,23310.125638
10.80329,22,23312.514941
8.159305,17,23313.37076
12.566314,35,23315.142589
14.236369,45,23318.786552
7.661067,59,23323.067378
10.483795,27,23324.376621
5.181342,18,23326.554835
8.920477,14,23327.269279
9.685258,43,23330.767726
14.452583,16,23331.583919
12.356718,23,23332.725163
12.322199,44,23336.31635
10.58626,39,23339.629193
12.229701,23,23340.777225
9.468061,40,23344.135779
12.706555,47,23346.558282
9.851906,53,23350.626865
12.562943,63,23355.132081
6.431689,37,23358.311718
12.618649,26,23359.572402
5.653704,28,23362.279576
9.265194,19,23363.220789
9.250267,7,23363.561366
11.402411,28,23364.932275
8.645371,40,23368.282519
7.081236,25,23369.580423
6.481256,22,23371.994359
5.531011,24,23373.182342
8.670035,26,23375.766447
5.092817,1,23375.770077
12.317526,1,23375.772159
7.576363,60,23378.803948
4.956915,41,23382.176702
1.322244,104,23389.887271
8.481631,22,23390.964837
11.095693,21,23392.018624
8.60419,20,23394.327014
6.629068,22,23395.41858
10.227665,44,23398.975607
8.217506,33,23400.677397
7.843002,54,23404.755206
13.117661,36,23407.890064
12.942251,64,23412.455107
12.313688,29,23413.874262
13.582671,53,23417.775006
11.104168,21,23418.827604
5.282635,29,23421.543185
7.380482,38,23423.493744
14.446249,20,23425.790294
6.116085,1,23425.815496
11.374009,27,23427.172922
9.761028,38,23430.366643
9.916159,2,23430.451391
5.138119,32,23432.041392
10.200963,41,23435.448247
12.341474,36,23437.265754
6.638783,7,23438.907124
5.229001,60,23441.971564
13.365272,29,23444.716413
6.693846,5,23444.944108
12.139569,35,23448.029269
13.082146,31,23449.592098
11.535146,30,23451.093558
9.45219,34,23454.096268
8.093048,67,23458.748071
9.379345,31,23461.615388
10.7727,43,23463.841638
10.362424,15,23464.611042
14.252011,71,23470.771897
-1.293861,106,23477.255431
10.491383,15,23478.02656
8.728335,53,23482.063496
14.024591,30,23484.812274
14.373538,25,23486.057508
13.968613,39,23489.345386
5.59162,50,23493.262371
11.847624,35,23495.03958
12.428367,13,23495.745339
6.596743,36,23498.878175
8.165511,36,23500.693257
14.587887,19,23502.961195
10.185502,25,23504.206359
14.605397,30,23506.994405
13.492092,35,23508.746128
6.617115,93,23515.855596
6.115814,46,23518.201818
6.809215,29,23520.895511
6.181439,29,23522.336902
8.778714,9,23522.787253
8.476456,25,23525.330908
12.427061,67,23530.020366
5.313685,26,23531.29419
10.128599,5,23531.546263
10.00985,25,23534.081518
8.312893,11,23534.637875
9.904524,33,23536.310233
10.53205,53,23540.376202
12.697949,12,23541.020691
12.720814,4,23541.216712
9.501376,36,23544.338835
5.073954,13,23545.025583
9.196264,58,23549.345316
11.907722,33,23552.328801
10.004363,42,23554.486622
4.992783,69,23559.265235
9.795616,1,23559.272475
6.659913,6,23559.545336
13.186418,31,23562.355517
12.225384,18,23563.274883
11.11475,20,23565.564992
7.530788,40,23567.574301
7.441334,10,23568.087104
13.810908,50,23571.969641
