#{"t_start": 1618990120.2806196, "env_id": "JSBSim-v3"}
r,l,t
7.836826,27,15838.309108
7.306553,34,15841.402746
5.313782,16,15842.267749
6.674402,23,15843.457563
7.731853,46,15847.201946
9.383581,36,15850.402239
8.300516,57,15854.73587
8.693197,15,15855.539907
7.401972,27,15856.917263
9.295645,22,15859.361172
8.313095,37,15861.29472
9.644396,33,15864.277431
8.151592,29,15865.738482
8.028812,13,15866.441621
5.736359,19,15868.69796
9.915864,33,15870.419042
7.112394,54,15874.619465
5.236388,1,15874.621722
6.378919,21,15875.727016
6.709188,17,15877.928122
7.008742,1,15877.930213
9.380799,57,15880.937556
5.00357,54,15885.124846
7.734209,15,15887.249824
5.122495,21,15888.324226
8.502703,32,15889.946242
8.148672,20,15892.27798
8.339041,35,15894.132677
7.289703,26,15896.731574
9.251629,21,15897.801321
6.608093,26,15899.118583
5.563874,37,15902.362805
8.609474,42,15905.884398
-3.418326,166,15917.228762
6.137405,58,15921.610098
7.464037,16,15922.481344
5.8267,30,15925.355017
8.953165,9,15925.858934
8.952784,53,15930.001877
8.410432,27,15931.351158
8.778715,21,15933.746377
8.196734,34,15935.480419
4.998009,46,15939.223373
7.636033,59,15943.634599
7.667903,60,15948.084509
8.712041,32,15949.751616
8.036585,33,15952.765225
6.091361,36,15954.643708
6.408572,59,15959.085759
7.695766,20,15960.115175
7.480328,22,15962.567591
9.136982,40,15964.644749
8.758763,53,15968.750634
7.774047,12,15969.421096
7.73909,16,15971.540542
5.493247,15,15972.336856
7.672539,6,15972.653247
6.065771,18,15973.592356
5.555258,36,15976.781559
7.287519,9,15977.280446
9.370794,15,15978.066112
8.999994,49,15982.017498
6.450316,20,15983.072862
7.30446,24,15985.571348
8.602323,28,15986.981789
9.629724,36,15990.134818
8.855879,27,15991.502182
8.134686,12,15992.12641
6.893938,17,15994.337725
7.027226,60,15997.473357
6.098871,18,15999.715564
7.616,17,16000.605877
6.932528,35,16003.715693
6.763184,14,16004.473221
8.786915,33,16006.174167
6.798507,49,16010.055576
7.310928,4,16010.234915
7.213049,34,16013.288235
8.358229,20,16014.307434
5.470914,33,16015.991698
6.914504,14,16018.054359
9.212697,2,16018.127543
6.207554,9,16018.60451
7.994533,61,16023.085924
5.518223,13,16023.802852
6.859777,42,16027.32015
9.518492,36,16029.175247
8.016071,32,16032.104451
5.041359,72,16037.146581
8.629435,35,16038.987763
7.072974,33,16041.988266
8.679826,20,16042.996212
8.623281,41,16046.469905
7.994039,62,16050.994292
6.945469,16,16051.849169
9.467801,30,16054.716094
8.108925,18,16055.664412
5.18186,12,16056.284735
6.561538,34,16059.329265
5.697631,16,16060.167377
8.953726,46,16063.911466
7.150057,26,16065.222149
8.444267,33,16066.924316
6.012339,28,16069.654846
7.943143,12,16070.325356
6.026865,31,16073.20294
9.429877,23,16074.388072
8.459252,40,16077.773471
6.754024,25,16079.038168
5.640061,38,16082.333647
6.749135,41,16084.49218
6.044433,55,16088.716033
9.329616,21,16089.795405
9.657046,43,16093.324428
9.728533,32,16096.283414
9.431967,32,16097.962887
9.057794,19,16098.972747
7.004994,51,16103.023516
6.838659,42,16106.552454
6.030262,38,16108.573388
9.006822,51,16112.607801
9.89663,21,16114.960379
6.756384,25,16116.246241
6.120018,46,16120.004809
6.125508,39,16122.074353
5.715859,28,16124.81187
6.284241,46,16127.257133
9.782821,13,16129.271747
6.187642,32,16130.941864
5.673774,55,16135.185444
8.590611,64,16149.268603
6.371181,15,16150.082283
9.275074,48,16153.944891
8.795555,23,16155.086837
9.823534,21,16157.445679
7.868701,56,16161.721481
5.569641,15,16162.515891
6.271642,43,16164.756586
9.304485,27,16167.445307
8.892212,13,16168.154479
6.964737,49,16172.073504
6.499853,29,16173.554415
5.131541,70,16178.472497
6.772862,22,16180.930683
5.247277,63,16185.526479
7.758666,22,16186.653537
7.064143,53,16190.803612
8.095002,14,16191.570447
8.421183,4,16191.774955
6.222721,26,16194.36812
4.994733,33,16196.05193
8.050706,45,16199.736176
7.842507,18,16200.700412
9.678177,12,16201.355273
9.849535,16,16202.212987
4.939954,54,16206.361813
8.769074,20,16208.705851
8.589916,30,16210.210816
-4.189132,115,16218.667257
8.112768,46,16222.409028
9.521531,29,16223.915023
9.059573,31,16226.794033
9.020541,26,16228.093183
8.882964,48,16231.970587
9.870324,9,16232.45161
8.926917,26,16233.741994
8.219909,25,16236.318833
8.233282,32,16237.978784
9.86134,41,16241.487363
6.903556,19,16242.471763
9.178754,52,16246.58225
7.33458,33,16248.279214
7.070555,52,16252.390203
9.736693,11,16253.000772
8.081534,20,16255.334142
5.451176,15,16256.124751
7.243612,31,16257.710184
6.280448,28,16260.411793
7.639109,14,16261.144491
6.151493,53,16265.272276
8.927429,9,16265.77804
8.545875,33,16268.808232
5.423947,44,16271.161674
9.736668,17,16273.388551
9.730043,13,16274.095233
5.657716,31,16275.691237
9.415566,44,16279.339556
5.132963,46,16283.075069
5.75323,39,16285.125311
6.375745,16,16285.950806
8.045285,18,16288.199478
5.527696,13,16288.905097
7.189954,4,16289.095736
9.459832,11,16289.662206
7.579501,26,16292.278958
9.393933,21,16293.369955
8.712337,45,16297.063758
9.286924,34,16298.827152
4.999412,33,16301.809958
6.136485,38,16303.814883
5.851075,25,16306.400001
7.366251,17,16307.277101
5.853768,42,16310.800944
9.117995,43,16313.089949
6.801879,35,16316.238492
5.958925,14,16316.994511
6.201591,57,16321.298959
6.913896,23,16322.489768
9.492999,43,16326.101507
7.188277,49,16330.01348
8.744048,14,16330.772838
9.579259,5,16331.00221
8.199175,10,16331.517855
5.394763,33,16334.517381
8.455089,25,16335.77335
7.90549,17,16336.659909
9.610953,29,16339.458142
7.486447,5,16339.688034
7.444082,19,16340.675002
9.591557,38,16343.927335
6.632506,38,16345.879966
6.215191,21,16348.245348
6.928786,61,16352.729886
6.837102,3,16352.871869
8.815261,52,16355.636228
9.71907,39,16358.99183
6.867681,34,16362.027655
5.062042,21,16363.088901
7.175755,56,16367.331632
7.5082,21,16368.423027
7.48973,17,16369.322588
7.193576,43,16372.891082
7.734932,28,16375.618981
9.761156,45,16377.966887
9.690596,47,16381.789471
6.852873,24,16383.000476
9.194369,54,16387.179441
9.108547,20,16389.508336
5.947123,37,16391.431241
8.008644,64,16396.063227
9.030025,25,16397.330341
5.151316,1,16397.33254
5.619047,17,16399.543336
9.149891,34,16401.322811
9.112841,28,16404.072186
8.23198,44,16406.40515
8.587576,14,16408.469327
9.603244,24,16409.679812
7.85675,45,16413.387096
6.756319,51,16417.40955
6.909961,56,16420.396098
5.325521,47,16424.193091
8.585294,43,16427.783007
8.788554,36,16429.660463
9.051195,41,16433.184602
5.76723,43,16436.818449
7.054287,23,16437.992859
7.303598,27,16439.369967
9.465029,28,16442.123476
7.198751,45,16445.83031
7.470485,45,16448.198038
8.271031,52,16452.302372
7.783163,5,16452.550053
9.820131,11,16453.141006
5.860497,10,16454.982786
7.520378,38,16456.976881
8.577961,14,16457.739808
6.913043,45,16461.403408
5.113118,11,16462.015347
9.721106,53,16466.130484
5.768972,43,16469.761146
6.877218,48,16472.297863
7.450936,23,16474.743906
8.329431,14,16475.490787
7.25715,36,16478.658946
9.336007,55,16481.582537
9.260345,23,16484.052785
6.23964,59,16488.429104
9.496091,50,16492.442297
6.224379,22,16493.568873
7.218983,34,16495.308
7.02233,20,16497.628248
8.892314,33,16499.312094
9.208575,51,16503.378601
6.739089,38,16506.703068
7.76782,42,16508.918003
8.897722,33,16511.855152
5.251683,35,16513.680711
5.332581,13,16515.714099
6.068894,17,16516.613457
5.540554,50,16520.621994
6.278492,46,16523.044529
6.275148,40,16526.486275
5.209933,66,16531.20751
6.865367,26,16532.499908
5.917151,26,16535.134126
6.281927,28,16536.53836
5.72813,21,16538.968486
8.756998,18,16539.920125
7.460877,59,16544.349729
8.852409,27,16545.712256
9.383075,24,16548.238582
7.617243,50,16550.906222
7.175141,28,16553.622424
8.230936,63,16558.22237
6.467303,26,16559.540754
-2.505631,95,16566.903413
9.789412,39,16568.95053
9.2444,28,16571.6083
9.610587,15,16572.385088
8.500625,3,16572.520389
9.296687,25,16573.781246
9.608363,15,16575.862054
6.343392,24,16577.066796
8.742486,44,16580.673041
5.840774,57,16585.034578
5.858647,23,16586.202856
6.98168,46,16589.960603
9.95193,14,16590.725133
8.940537,28,16592.127818
5.916019,3,16592.240312
8.121162,48,16596.092387
5.128748,6,16596.384372
7.016485,12,16597.032345
6.02209,54,16601.216092
7.212791,22,16603.679187
9.217572,10,16604.198502
6.006549,7,16604.570797
6.524797,17,16605.47206
7.346092,29,16608.223022
5.656428,36,16610.115045
5.759444,53,16614.235306
7.638132,48,16618.06252
6.119818,57,16622.359266
5.053195,15,16623.169142
6.083175,20,16624.198968
9.496101,53,16628.325027
7.208093,31,16629.915389
9.217872,28,16632.567303
9.173045,61,16637.065934
9.12073,40,16639.167408
9.301447,10,16641.018596
8.662616,31,16642.610256
8.884573,36,16645.790928
8.695638,23,16646.965583
9.354624,19,16647.932565
5.771042,15,16650.075672
8.553513,47,16652.585167
6.453595,25,16655.177662
8.358656,60,16659.669423
8.993749,22,16660.817392
6.607794,32,16662.486243
9.478938,57,16666.827972
6.612484,48,16670.661267
9.456817,20,16671.710674
8.806814,39,16675.014562
5.427345,11,16675.626721
8.18349,44,16679.282538
5.947477,11,16679.890479
8.36584,25,16681.172858
8.458643,25,16683.748822
7.856235,37,16685.697684
6.568186,53,16689.844553
6.257794,40,16693.245799
6.908324,49,16697.162984
6.230354,49,16699.790951
7.315954,27,16702.491019
6.484524,34,16704.2574
8.953112,11,16704.840031
7.543096,35,16707.965137
7.078768,34,16711.039894
7.266688,13,16711.764381
9.489583,30,16713.314011
5.574938,51,16717.344578
9.408907,22,16718.450746
5.885515,52,16722.549625
8.182869,13,16723.263484
8.763361,39,16726.600163
8.789269,41,16730.071182
9.519195,58,16734.43743
5.337657,43,16736.710669
8.219301,20,16739.031034
7.219664,30,16740.564458
6.288551,74,16745.665005
8.639555,39,16749.03735
9.898903,41,16751.238057
4.978617,51,16755.268345
6.932251,24,16757.79184
9.634807,12,16758.410167
6.988028,48,16762.26607
5.458613,24,16763.505085
8.958905,29,16764.972492
8.545871,28,16767.663145
8.320588,51,16771.70526
7.574208,29,16773.183449
6.573339,64,16777.851328
-3.225346,121,16786.646677
5.527148,12,16787.28187
5.981858,41,16790.767023
7.286471,33,16792.481012
5.652856,36,16795.630842
6.372298,8,16796.04515
7.358238,19,16797.02412
6.438684,37,16800.236252
9.222389,8,16800.667839
6.973764,4,16800.864013
7.272064,7,16801.204508
9.745993,5,16801.467923
7.305183,24,16803.954932
6.812196,38,16805.941008
7.891251,18,16806.863028
6.072373,40,16810.26438
6.802761,7,16810.61132
9.58596,38,16813.88856
8.51094,34,16815.641151
9.190825,45,16819.33836
5.847136,40,16822.750905
7.812166,23,16823.913533
7.843276,9,16824.395188
5.187282,44,16828.024624
6.286043,33,16829.725805
8.066354,27,16832.379707
9.901258,15,16833.185799
5.84907,53,16837.350815
6.48285,36,16839.254984
5.324986,41,16842.67781
6.760473,48,16846.544672
8.852711,38,16848.538727
9.695951,19,16850.859829
9.583886,22,16851.997037
7.025814,41,16855.464816
7.267332,35,16857.256168
9.226826,80,16862.625664
8.409513,35,16865.762487
7.516773,19,16866.745671
9.150356,50,16870.767452
7.291667,48,16881.659336
9.871642,33,16883.38255
9.814458,43,16886.974565
9.856934,24,16888.197574
8.608318,34,16891.25071
8.454095,28,16892.692283
-2.677461,185,16906.474805
5.196142,29,16909.253051
7.929159,36,16911.119326
5.133706,30,16913.918298
6.232764,54,16918.081289
7.948116,25,16919.368363
9.980878,21,16920.462012
9.215825,43,16924.050228
8.094441,9,16924.506114
-3.101044,130,16933.751158
8.824294,51,16937.75562
7.270793,25,16939.000948
6.96815,69,16943.864083
6.830249,32,16946.784701
9.418161,38,16948.742987
5.587748,26,16951.357925
9.842095,36,16953.261233
9.636691,10,16955.104867
8.359237,51,16957.853612
8.192549,21,16960.249259
9.268441,10,16960.802251
6.652653,13,16961.500237
9.485006,26,16964.127739
9.58782,19,16965.120823
5.806625,38,16967.117768
5.825996,39,16970.455447
5.515993,8,16970.847374
6.16243,55,16975.069208
9.795479,50,16979.050066
5.499589,46,16981.498505
5.420915,22,16983.940494
8.234512,41,16986.090475
5.729197,20,16988.431456
7.369665,39,16990.515229
8.253151,42,16994.033608
9.255036,24,16995.255798
6.648853,26,16997.85271
8.186678,43,17001.434016
9.853253,19,17002.419582
8.677375,36,17004.308056
8.847199,15,17006.393657
5.195223,52,17009.168504
5.759109,46,17012.92961
6.214472,20,17013.966927
5.739727,57,17018.321723
5.555971,25,17020.890229
9.742007,37,17022.805702
8.428059,49,17026.708313
8.229448,43,17030.312052
8.556028,23,17031.468716
8.850391,23,17032.648597
7.514923,26,17035.26647
6.103949,28,17036.683985
8.216302,27,17039.34379
6.396669,4,17039.517482
7.442204,51,17043.508228
6.986786,61,17047.985164
7.296323,8,17048.419902
8.790132,48,17050.955272
7.127888,52,17055.011405
5.144252,48,17058.877712
6.376103,48,17062.718628
8.196943,19,17063.690314
8.248726,4,17063.892628
5.995521,39,17067.206137
9.246555,28,17068.626266
7.985942,28,17071.335147
6.37175,36,17073.17732
7.053018,40,17076.5585
7.270373,12,17077.181852
5.5337,48,17081.062361
5.132889,25,17082.323605
7.090496,26,17083.658079
5.261067,52,17087.742671
5.033835,45,17091.441977
6.487637,18,17092.392886
6.991612,69,17097.242347
7.366895,18,17099.47454
8.285072,33,17101.192037
6.78226,10,17101.727832
8.039922,47,17105.538142
7.004351,46,17109.300143
7.986656,50,17113.304697
9.33855,9,17113.803647
6.273381,31,17115.406894
6.585887,4,17115.623503
6.48527,25,17118.205846
8.519533,38,17120.177152
-1.8992,89,17127.294889
6.571262,8,17127.722733
9.20843,44,17130.06931
8.865371,42,17133.607836
9.975786,27,17136.288596
9.477159,37,17138.242288
8.735973,22,17139.360303
5.133448,11,17141.259603
7.737939,45,17143.652824
6.288676,26,17146.302884
9.723669,36,17148.213258
6.678814,19,17150.530094
7.299327,38,17152.518646
9.412861,14,17153.283388
5.213778,23,17155.759372
9.883052,43,17158.06201
7.542029,57,17162.420514
6.417483,9,17162.885138
8.447811,2,17162.968035
8.754847,22,17165.399132
6.330105,19,17166.396256
6.927444,23,17167.561165
6.173963,27,17170.23649
5.846463,32,17171.890752
9.469541,34,17174.968708
5.142136,53,17179.084693
-2.536224,106,17185.749268
7.962746,48,17189.636513
8.097524,26,17192.274941
8.481975,74,17197.380187
8.280638,45,17199.777043
7.830779,34,17202.83397
8.29157,17,17203.721574
5.520917,29,17206.532779
5.507363,14,17207.300997
5.528522,49,17211.205548
7.330912,38,17213.212803
8.844654,23,17215.674839
5.915525,15,17216.450922
8.371556,6,17216.766535
6.452749,30,17218.273395
7.875493,20,17220.631389
7.00082,38,17222.600087
8.587609,34,17225.660763
7.448678,1,17225.664348
6.837688,6,17225.989955
9.934456,21,17227.059284
7.091686,1,17227.080094
8.786576,44,17230.71523
7.059509,69,17235.619054
9.550372,13,17236.321712
7.960763,18,17238.576146
8.869038,26,17239.871478
7.710285,52,17243.95994
9.663603,22,17245.072237
9.032029,27,17247.769779
8.334744,54,17250.653537
7.938831,35,17253.758473
7.340885,12,17254.434587
7.85147,39,17257.768203
7.275277,12,17258.445251
6.323618,15,17259.244596
6.24168,35,17262.335205
8.063098,53,17266.471489
4.973618,39,17268.531819
7.698425,14,17269.267329
6.111837,11,17271.166484
5.781296,37,17273.10165
7.839649,11,17273.713292
7.626298,22,17276.120021
9.15786,52,17278.913864
9.302035,45,17282.639752
9.624088,18,17283.568927
7.588846,38,17286.887636
5.628425,45,17290.571536
9.470747,5,17290.843306
9.386945,17,17291.732774
7.982569,27,17293.112168
5.519436,22,17295.540753
5.096461,8,17295.937545
9.941453,10,17296.473051
9.289219,51,17300.527467
9.087905,49,17304.441503
6.606944,52,17307.177743
7.930559,46,17310.932438
7.266515,34,17313.981934
7.268612,18,17314.926486
6.440902,42,17318.417634
7.163195,11,17319.020974
6.113135,32,17320.687368
5.774295,37,17323.942644
5.720459,25,17325.189471
5.507208,47,17328.995101
5.212314,26,17330.317363
7.457582,22,17332.757527
5.749776,38,17334.714475
5.563127,11,17336.625982
9.585342,46,17339.03785
7.119047,49,17342.979915
8.01455,36,17346.15038
5.262337,19,17347.134732
7.341524,34,17348.910527
6.405456,12,17350.911918
6.023155,23,17352.092519
9.455101,27,17353.443861
9.961445,16,17355.583509
9.42182,9,17356.068425
6.717518,10,17356.602612
8.225801,41,17360.050223
8.485938,23,17361.21075
9.716111,30,17362.73323
7.560504,27,17365.390091
5.536174,34,17367.150344
7.017988,39,17370.485406
8.54252,34,17373.536224
5.406389,6,17373.863412
7.885391,8,17374.26948
6.933497,36,17376.14362
5.43465,8,17376.575553
6.025457,3,17376.708011
5.384799,58,17381.118364
7.651571,14,17383.18899
9.246104,12,17383.835389
9.883526,19,17384.834358
8.911404,60,17389.28185
6.857205,34,17392.31818
8.581013,53,17395.140684
5.709711,33,17398.181147
8.807333,47,17401.996281
8.665271,44,17404.336998
7.186853,32,17407.268728
8.02797,1,17407.270863
8.189919,23,17408.461833
7.390104,43,17412.03666
9.617284,10,17412.588791
7.844636,10,17413.098588
6.959837,3,17413.235654
9.193861,23,17415.685773
8.72489,10,17416.234224
6.236055,50,17420.222185
5.787371,28,17421.679055
6.367395,21,17422.769098
5.369769,32,17425.702591
9.412384,12,17426.337638
8.682898,18,17427.280458
8.27668,5,17427.547578
8.458709,14,17429.608011
6.493503,36,17431.477694
8.309437,29,17434.297003
7.769663,40,17436.38785
8.329245,58,17440.770861
5.031752,39,17444.132986
9.410111,22,17445.252474
5.641628,40,17448.688622
6.331801,8,17449.119564
7.727835,33,17450.806026
9.623685,16,17452.971148
8.227475,61,17457.440901
8.955142,32,17459.107506
7.282699,33,17462.126505
7.145977,33,17463.851402
5.867119,43,17467.45119
7.503214,41,17469.575042
8.179274,35,17472.611753
6.103334,46,17476.314364
7.350866,26,17477.644233
7.285158,12,17478.294424
6.955678,27,17480.917429
6.633278,60,17485.399535
7.084018,16,17486.264677
8.914742,18,17487.204724
6.658648,27,17489.872408
5.274738,26,17491.210335
7.626785,26,17492.515647
8.155212,9,17493.003035
8.802686,42,17496.507175
5.626305,54,17500.66282
7.770255,24,17501.907636
9.140579,35,17505.031891
5.759299,35,17506.856949
9.462494,52,17510.906224
8.982968,24,17513.418642
9.31598,24,17514.635882
5.516324,19,17515.643922
7.387367,5,17515.900101
5.354218,13,17517.894803
5.107407,66,17522.634606
8.90195,18,17523.589016
8.07012,33,17525.285597
6.786602,43,17528.858855
8.588383,31,17531.712373
9.071,52,17534.481026
5.13412,6,17534.779296
8.947425,30,17537.608558
5.629665,36,17540.809158
6.778187,43,17543.077052
8.437822,31,17545.987852
9.428238,24,17547.226967
6.02002,36,17550.417411
8.851539,19,17551.421896
7.073178,125,17560.428422
6.728897,42,17563.989566
7.517977,75,17569.111029
5.008849,57,17573.447778
7.086223,27,17574.806746
6.84113,46,17578.586008
7.542738,30,17580.135153
6.185861,12,17580.770936
7.427747,10,17582.606551
5.924032,53,17585.424137
5.46206,26,17588.048846
8.197288,36,17589.912122
8.966852,16,17592.016052
6.910809,45,17594.364097
5.71203,27,17597.055023
8.880098,41,17599.191917
5.94655,46,17602.976687
6.779275,10,17603.499176
6.780295,29,17614.129523
8.219519,45,17616.505966
9.354085,25,17619.069986
5.470496,17,17619.968056
9.343506,34,17623.077029
7.571611,15,17623.886753
8.629589,21,17624.95015
8.50159,37,17628.17708
9.509241,8,17628.605434
5.816696,68,17633.389166
9.531501,13,17634.106905
6.004776,11,17634.665858
7.117541,39,17638.000911
8.82559,29,17639.457353
7.297303,45,17643.168714
6.921937,8,17643.602644
6.233101,40,17647.030136
6.719842,53,17651.171411
9.936293,30,17652.696856
9.900214,49,17656.575916
8.822751,49,17660.487108
5.150733,38,17662.434661
7.042766,45,17666.151336
6.105503,21,17667.236583
9.250564,42,17670.775574
5.349745,32,17672.439429
6.924031,27,17675.131087
6.897731,40,17677.247628
5.887498,42,17680.775733
5.793301,68,17685.644515
8.385526,34,17688.728534
7.404817,20,17689.767371
5.996643,25,17691.03968
7.951903,24,17693.516168
6.339478,22,17694.612838
9.882144,46,17698.363211
6.111722,25,17699.60257
9.478636,27,17702.276823
6.31704,35,17704.071514
8.414208,41,17707.551021
9.837252,9,17708.039005
6.782743,42,17711.51087
8.772419,38,17713.513988
6.080966,20,17715.836823
8.896942,52,17718.623839
6.020162,33,17721.622047
6.30037,30,17723.161601
5.72204,7,17723.507162
5.2883,42,17727.042656
8.98662,17,17727.930976
7.18695,14,17730.01427
7.910517,15,17730.836771
8.94266,5,17731.113985
5.025201,32,17732.74919
8.054722,73,17739.120226
8.487716,23,17740.277282
8.676668,28,17741.703234
5.754627,23,17744.197999
9.040088,21,17745.30085
6.050364,39,17748.669024
7.057041,27,17750.03953
6.14142,20,17751.063489
7.788493,3,17751.224234
5.450842,11,17753.120568
6.788866,44,17755.430216
7.954624,24,17757.977742
7.852078,9,17758.442389
7.778945,28,17759.869353
7.780892,68,17764.709339
9.965015,26,17767.315773
8.518593,51,17770.066249
5.63005,56,17774.285586
6.624842,45,17777.964081
5.575694,21,17779.032064
7.787505,33,17782.033537
6.476449,65,17786.720873
9.765769,24,17787.946632
7.188383,42,17791.506729
5.944438,77,17796.771599
7.140428,28,17799.506647
8.859173,30,17801.042166
7.980511,21,17802.141691
9.397246,47,17805.938325
9.100311,34,17809.046271
6.492368,35,17810.857338
9.387187,57,17815.162143
5.714644,67,17819.94928
8.597418,11,17820.543948
9.82974,14,17822.597033
6.670499,18,17823.516412
8.751515,26,17824.811823
8.003773,45,17828.490243
6.868138,26,17829.792748
9.645491,11,17830.364068
6.588122,16,17832.448731
9.73284,37,17834.380818
7.779641,32,17837.372159
8.649043,26,17838.705777
-2.203286,124,17847.611289
5.862006,31,17850.505728
9.702989,33,17852.211059
6.82186,39,17855.523751
5.325423,49,17859.443443
7.265543,14,17860.201719
7.485264,15,17861.008914
7.147336,14,17861.773358
9.130629,47,17865.574975
7.962294,14,17866.32451
5.292426,26,17868.945633
7.881409,50,17871.615188
6.245707,27,17874.25713
8.424558,20,17875.310792
9.79154,47,17879.144394
6.204806,23,17880.302607
5.974311,47,17884.075427
6.19251,80,17889.421805
5.864425,30,17892.184141
5.714523,29,17893.642562
7.181847,18,17894.598465
6.472821,12,17896.556891
9.146424,16,17897.390696
9.734318,21,17898.49494
5.432217,6,17898.820138
8.113881,38,17902.111825
6.385777,48,17905.918613
9.294314,18,17906.836903
7.97699,7,17907.199455
7.748371,33,17908.906461
7.916428,30,17911.765405
6.698702,30,17913.29639
6.792466,39,17916.667256
5.071185,47,17920.492188
7.801302,14,17921.278625
8.151349,52,17925.329546
7.395421,19,17926.320589
8.627922,16,17927.145663
5.145892,17,17929.307852
7.257563,28,17930.696683
7.821191,32,17933.672198
8.253867,24,17934.878262
8.819995,22,17936.022249
6.717526,28,17938.762157
5.575311,23,17939.914667
9.470741,28,17941.339051
8.931789,38,17944.661417
8.854625,29,17947.427243
7.449127,43,17949.683243
5.427077,20,17951.952695
8.379839,6,17952.286116
6.807861,21,17953.387402
8.005366,16,17954.228424
9.785442,10,17954.784367
6.82712,31,17957.716471
9.658264,24,17958.944081
6.049169,20,17961.267542
7.368852,46,17963.725302
8.342292,47,17967.542704
5.576538,40,17970.96745
6.068146,13,17971.648119
8.355472,28,17973.041558
7.205268,29,17975.806639
7.107763,19,17976.764391
9.764554,37,17980.012942
6.993984,27,17981.365256
5.716877,28,17982.756982
6.872446,38,17986.065557
9.07326,36,17989.21658
8.023605,20,17990.256448
8.572852,44,17993.896352
5.881695,44,17996.20743
5.786286,26,17998.851504
6.881771,10,17999.403529
5.60714,32,18001.027272
7.725746,31,18003.912352
7.651972,24,18005.133403
5.583544,52,18009.247416
8.574485,11,18009.854502
7.658393,36,18013.020076
6.104697,50,18016.977632
7.711549,33,18018.686619
7.191553,15,18019.493587
5.435133,45,18023.208172
6.404856,23,18024.405713
7.608571,30,18027.230666
9.198876,41,18029.375518
5.479868,7,18031.02807
7.621712,51,18033.746334
9.804923,16,18035.898259
7.04186,46,18038.342178
5.168331,28,18041.109479
6.403196,11,18041.730365
6.771374,24,18042.946541
5.930803,51,18046.975375
6.544413,32,18049.913811
5.904874,48,18052.452056
7.647112,24,18054.956982
6.894077,46,18057.382892
9.165145,50,18061.38438
6.499731,19,18063.687721
9.300406,44,18065.983928
7.101799,27,18068.634209
8.56926,46,18071.109382
5.159813,1,18071.113523
7.425606,64,18075.766409
8.303388,4,18075.943308
9.658942,29,18078.743229
5.25379,21,18079.844871
6.982317,39,18083.157754
5.246198,59,18087.548279
8.016176,52,18091.620362
8.72352,26,18092.948272
6.719858,41,18096.441228
8.105902,23,18097.603809
9.412182,27,18098.968312
9.576769,22,18101.408313
5.41336,38,18103.410223
7.732165,11,18103.987415
9.374194,41,18107.442505
7.935453,19,18108.405138
6.729144,14,18110.456419
6.044243,4,18110.649026
5.832743,5,18110.884401
9.377372,24,18112.085174
8.36417,27,18114.7725
9.031826,16,18115.616387
5.68881,15,18116.416879
9.954969,17,18117.319185
6.374689,29,18120.127672
7.731544,81,18125.538072
6.952304,16,18126.370133
6.438031,33,18129.409067
7.979815,59,18133.834304
7.990353,65,18138.50296
7.451325,36,18140.398798
7.087116,31,18143.301283
5.577159,30,18144.837839
6.882337,27,18147.511087
7.646117,20,18148.524052
6.861614,4,18148.691792
8.436633,32,18151.612703
7.903125,11,18152.224836
8.234812,28,18153.619019
5.781842,11,18154.183725
5.975409,3,18154.314814
9.812878,39,18157.668604
9.716714,26,18158.9834
5.239447,30,18161.843709
7.096587,48,18165.678201
7.720211,42,18167.895814
7.776069,88,18174.909914
5.715956,12,18175.578659
5.40964,32,18177.226052
7.181133,14,18179.295548
6.40738,47,18181.785733
7.194696,47,18185.575366
5.531894,36,18188.757113
9.84394,54,18191.649662
6.449981,32,18194.631783
9.512934,15,18195.438781
9.012765,35,18198.567281
6.558396,26,18199.877283
9.932485,23,18201.047606
5.838421,37,18204.268826
8.106768,8,18204.691009
5.411406,20,18207.028186
7.752979,22,18208.15265
8.162929,10,18208.706903
9.115702,49,18212.626951
6.65145,28,18214.047759
6.2455,66,18218.776215
9.141467,27,18221.41311
6.950868,23,18222.588007
9.870499,22,18223.689975
5.947882,12,18225.648533
7.075731,47,18228.152453
8.152591,16,18230.328264
9.201595,34,18232.090201
9.382489,23,18233.262173
7.279996,42,18236.838507
7.017823,29,18239.629224
5.072292,38,18241.630152
7.137355,40,18245.040675
6.810196,40,18247.15265
8.974056,21,18249.506754
5.562053,22,18250.619466
7.947463,11,18251.239277
8.350055,42,18254.7755
5.974328,46,18258.499161
5.806829,50,18261.122552
8.529903,36,18264.324718
-3.413691,128,18273.518407
6.895074,44,18277.155478
5.324024,30,18278.667485
7.848457,31,18281.509997
7.482582,34,18283.285234
5.910008,7,18283.671728
5.261962,21,18286.070385
9.254426,6,18286.365735
7.082833,29,18287.84351
6.836502,15,18288.621294
6.560988,9,18289.109464
9.459394,36,18292.278648
9.913703,49,18296.199929
7.322431,32,18297.886729
8.864765,26,18300.485766
9.92643,13,18301.210737
9.612157,30,18302.729447
6.78393,22,18305.169414
8.806692,39,18307.229537
6.528001,52,18311.320774
8.552474,13,18312.038967
9.291788,48,18315.903268
8.395651,41,18319.338374
8.175497,44,18321.643912
5.081954,31,18324.524576
9.608321,42,18328.075889
7.025286,39,18330.117004
8.177772,44,18333.763166
5.942295,51,18337.803226
5.794367,28,18343.750297
5.087499,59,18348.168535
9.746147,101,18355.829803
5.662634,17,18356.73263
5.442953,59,18361.139503
9.004041,11,18361.716661
